normalised_degree,Botanical_garden,Week,sp_name,Type
0.05,Halle,28,Halictus,Pollinator
0.05,Halle,28,Macroglossum stellatarum,Pollinator
0.15,Halle,28,Maniola jurtina,Pollinator
0.25,Halle,28,Bombus vestalis,Pollinator
0.05,Halle,28,Lasioglossum politum,Pollinator
0.05,Halle,28,Aglais io,Pollinator
0.15,Halle,28,Bombus rupestris,Pollinator
0.05,Halle,28,Bombus cryptarum,Pollinator
0.05,Halle,28,Eupeodes corollae,Pollinator
0.1,Halle,28,Pieris rapae,Pollinator
0.05,Halle,28,Thyreus orbatus,Pollinator
0.05,Halle,28,Anthidium oblongatum,Pollinator
0.05,Halle,28,Megachile pilidens,Pollinator
0.05,Halle,28,Anthomyia procellaris,Pollinator
0.05,Halle,28,Coccinella septempunctata,Pollinator
0.05,Halle,28,Oxythyrea funesta,Pollinator
0.05,Halle,28,Bombus hypnorum,Pollinator
0.05,Halle,28,Bombus semenoviellus,Pollinator
0.05,Halle,28,Megachile rotundata,Pollinator
0.05,Halle,28,Ammophila sabulosa,Pollinator
0.1,Halle,28,Apis mellifera,Pollinator
0.05,Halle,28,Bombus lucorum,Pollinator
0.05,Halle,28,Halictus scabiosae,Pollinator
0.05,Halle,28,Lasioglossum nitidulum,Pollinator
0.05,Halle,28,Megachile centuncularis,Pollinator
0.05,Halle,28,Nomada,Pollinator
0.05,Halle,28,Nomada fucata,Pollinator
0.05,Halle,28,Nowickia ferox,Pollinator
0.05,Halle,28,Scolia hirta,Pollinator
0.05,Halle,28,Sphecodes albilabris,Pollinator
0.05,Halle,28,Chelostoma rapunculi,Pollinator
0.05,Halle,28,Lasioglossum morio,Pollinator
0.05,Halle,28,Megachile maritima,Pollinator
0.05,Halle,28,Xylocopa violacea,Pollinator
0.05,Halle,28,Colletes daviesanus,Pollinator
0.05,Halle,28,Litophasia hyalipennis,Pollinator
0.17857142857142858,Halle,29,Achillea millefolium,Plant
0.125,Halle,29,Centaurea cyanus,Plant
0.16071428571428573,Halle,29,Centranthus ruber,Plant
0.05357142857142857,Halle,29,Clematis integrifolia,Plant
0.05357142857142857,Halle,29,Clematis recta,Plant
0.03571428571428571,Halle,29,Dianthus carthusianorum,Plant
0.05357142857142857,Halle,29,Fuchsia magellanica,Plant
0.05357142857142857,Halle,29,Lavandula angustifolia,Plant
0.03571428571428571,Halle,29,Lythrum salicaria,Plant
0.19642857142857142,Halle,29,Marrubium peregrinum,Plant
0.03571428571428571,Halle,29,Monarda citriodora,Plant
0.2857142857142857,Halle,29,Origanum vulgare,Plant
0.14285714285714285,Halle,29,Platycodon grandiflorus,Plant
0.14285714285714285,Halle,29,Rudbeckia laciniata,Plant
0.17857142857142858,Halle,29,Seseli gummiferum,Plant
0.07142857142857142,Halle,29,Tanacetum vulgare,Plant
0.017857142857142856,Halle,29,Vincetoxicum hirundinaria,Plant
0.11764705882352941,Halle,29,Cerceris rybyensis,Pollinator
0.11764705882352941,Halle,29,Colletes daviesanus,Pollinator
0.058823529411764705,Halle,29,Dinetus pictus,Pollinator
0.11764705882352941,Halle,29,Eristalis pertinax,Pollinator
0.11764705882352941,Halle,29,Hylaeus nigritus,Pollinator
0.11764705882352941,Halle,29,Lasioglossum politum,Pollinator
0.058823529411764705,Halle,29,Litophasia hyalipennis,Pollinator
0.35294117647058826,Halle,29,Lucilia sericata,Pollinator
0.17647058823529413,Halle,29,Miltogramma punctata,Pollinator
0.058823529411764705,Halle,29,Sapygina decemguttata,Pollinator
0.17647058823529413,Halle,29,Andrena flavipes,Pollinator
0.058823529411764705,Halle,29,Andrena pilipes,Pollinator
0.23529411764705882,Halle,29,Apis mellifera,Pollinator
0.23529411764705882,Halle,29,Bombus lapidarius,Pollinator
0.23529411764705882,Halle,29,Bombus terrestris,Pollinator
0.058823529411764705,Halle,29,Megachile maritima,Pollinator
0.11764705882352941,Halle,29,Xylocopa violacea,Pollinator
0.058823529411764705,Halle,29,Bombus,Pollinator
0.058823529411764705,Halle,29,Halictus,Pollinator
0.23529411764705882,Halle,29,Halictus subauratus,Pollinator
0.17647058823529413,Halle,29,Lasioglossum laticeps,Pollinator
0.11764705882352941,Halle,29,Pieris napi,Pollinator
0.058823529411764705,Halle,29,Pieris rapae,Pollinator
0.11764705882352941,Halle,29,Sarcophaga subvicina,Pollinator
0.11764705882352941,Halle,29,Vespula germanica,Pollinator
0.35294117647058826,Halle,29,Bombus pascuorum,Pollinator
0.17647058823529413,Halle,29,Heriades truncorum,Pollinator
0.058823529411764705,Halle,29,Vespidae,Pollinator
0.058823529411764705,Halle,29,Trichopsomyia flavitarsis,Pollinator
0.23529411764705882,Halle,29,Bombus vestalis,Pollinator
0.11764705882352941,Halle,29,Bombus lucorum,Pollinator
0.058823529411764705,Halle,29,Coelioxys aurolimbatus,Pollinator
0.11764705882352941,Halle,29,Halictus scabiosae,Pollinator
0.11764705882352941,Halle,29,Megachile willughbiella,Pollinator
0.058823529411764705,Halle,29,Ammophila sabulosa,Pollinator
0.058823529411764705,Halle,29,Lasioglossum calceatum,Pollinator
0.058823529411764705,Halle,29,Merziella longirostris,Pollinator
0.058823529411764705,Halle,29,Nomada fulvicornis,Pollinator
0.058823529411764705,Halle,29,Physocephala rufipes,Pollinator
0.058823529411764705,Halle,29,Scolia hirta,Pollinator
0.058823529411764705,Halle,29,Sphaerophoria scripta,Pollinator
0.11764705882352941,Halle,29,Sphecodes albilabris,Pollinator
0.058823529411764705,Halle,29,Sphex funerarius,Pollinator
0.058823529411764705,Halle,29,Andrena bicolor,Pollinator
0.058823529411764705,Halle,29,Chelostoma rapunculi,Pollinator
0.058823529411764705,Halle,29,Lasioglossum nitidulum,Pollinator
0.058823529411764705,Halle,29,Bombus rupestris,Pollinator
0.058823529411764705,Halle,29,Episyrphus balteatus,Pollinator
0.058823529411764705,Halle,29,Philanthus triangulum,Pollinator
0.058823529411764705,Halle,29,Andrena,Pollinator
0.058823529411764705,Halle,29,Diptera,Pollinator
0.058823529411764705,Halle,29,Hylaeus,Pollinator
0.058823529411764705,Halle,29,Oedemera podagrariae,Pollinator
0.058823529411764705,Halle,29,Syrphidae,Pollinator
0.058823529411764705,Halle,29,Tachina nupta,Pollinator
0.058823529411764705,Halle,29,Cerceris,Pollinator
0.30434782608695654,Halle,27,Achillea millefolium,Plant
0.08695652173913043,Halle,27,Clematis integrifolia,Plant
0.15217391304347827,Halle,27,Clematis recta,Plant
0.10869565217391304,Halle,27,Dianthus carthusianorum,Plant
0.13043478260869565,Halle,27,Eryngium planum,Plant
0.10869565217391304,Halle,27,Eschscholzia californica,Plant
0.021739130434782608,Halle,27,Fuchsia magellanica,Plant
0.06521739130434782,Halle,27,Galega officinalis,Plant
0.043478260869565216,Halle,27,Hemerocallis fulva,Plant
0.10869565217391304,Halle,27,Hypericum perforatum,Plant
0.17391304347826086,Halle,27,Lavandula angustifolia,Plant
0.06521739130434782,Halle,27,Limonium sinuatum,Plant
0.08695652173913043,Halle,27,Lotus corniculatus,Plant
0.13043478260869565,Halle,27,Melilotus albus,Plant
0.13043478260869565,Halle,27,Phedimus kamtschaticus,Plant
0.10869565217391304,Halle,27,Platycodon grandiflorus,Plant
0.0625,Halle,27,Coccinella septempunctata,Pollinator
0.0625,Halle,27,Coleoptera,Pollinator
0.0625,Halle,27,Colletes daviesanus,Pollinator
0.5,Halle,27,Episyrphus balteatus,Pollinator
0.0625,Halle,27,Eristalis tenax,Pollinator
0.125,Halle,27,Halictus subauratus,Pollinator
0.0625,Halle,27,Hylaeus nigritus,Pollinator
0.125,Halle,27,Lasioglossum pauxillum,Pollinator
0.0625,Halle,27,Megachile ericetorum,Pollinator
0.0625,Halle,27,Polygonia c-album,Pollinator
0.0625,Halle,27,Pseudovadonia livida,Pollinator
0.0625,Halle,27,Sphaerophoria scripta,Pollinator
0.125,Halle,27,Syrphus vitripennis,Pollinator
0.0625,Halle,27,Trichius gallicus,Pollinator
0.4375,Halle,27,Apis mellifera,Pollinator
0.4375,Halle,27,Bombus pascuorum,Pollinator
0.3125,Halle,27,Bombus terrestris,Pollinator
0.125,Halle,27,Lasioglossum nitidulum,Pollinator
0.1875,Halle,27,Eupeodes corollae,Pollinator
0.125,Halle,27,Lasioglossum politum,Pollinator
0.125,Halle,27,Lucilia sericata,Pollinator
0.125,Halle,27,Chelostoma rapunculi,Pollinator
0.0625,Halle,27,Hylaeus gredleri,Pollinator
0.0625,Halle,27,Hymenoptera,Pollinator
0.1875,Halle,27,Maniola jurtina,Pollinator
0.0625,Halle,27,Oedemera podagrariae,Pollinator
0.0625,Halle,27,Sphecodes pellucidus,Pollinator
0.0625,Halle,27,Valgus hemipterus,Pollinator
0.125,Halle,27,Anthidium manicatum,Pollinator
0.0625,Halle,27,Megachilidae,Pollinator
0.0625,Halle,27,Formicidae,Pollinator
0.125,Halle,27,Anthophora quadrimaculata,Pollinator
0.0625,Halle,27,Bombus rupestris,Pollinator
0.0625,Halle,27,Bombus vestalis,Pollinator
0.0625,Halle,27,Myathropa florea,Pollinator
0.0625,Halle,27,Pieris napi,Pollinator
0.0625,Halle,27,Lasioglossum morio,Pollinator
0.0625,Halle,27,Anthidium oblongatum,Pollinator
0.0625,Halle,27,Megachile,Pollinator
0.0625,Halle,27,Andrena flavipes,Pollinator
0.0625,Halle,27,Cerceris rybyensis,Pollinator
0.125,Halle,27,Coelioxys afra,Pollinator
0.125,Halle,27,Hylaeus,Pollinator
0.0625,Halle,27,Bombus lapidarius,Pollinator
0.0625,Halle,27,Sicus ferrugineus,Pollinator
0.0625,Halle,27,Megachile willughbiella,Pollinator
0.06,Halle,31,Achillea millefolium,Plant
0.14,Halle,31,Centranthus ruber,Plant
0.06,Halle,31,Clematis integrifolia,Plant
0.16,Halle,31,Clematis recta,Plant
0.04,Halle,31,Dianthus carthusianorum,Plant
0.22,Halle,31,Eryngium caeruleum,Plant
0.04,Halle,31,Fuchsia magellanica,Plant
0.04,Halle,31,Helianthemum nummularium,Plant
0.08,Halle,31,Impatiens glandulifera,Plant
0.16,Halle,31,Limonium gmelini,Plant
0.12,Halle,31,Lythrum salicaria,Plant
0.12,Halle,31,Malva thuringiaca,Plant
0.06,Halle,31,Origanum vulgare,Plant
0.12,Halle,31,Platycodon grandiflorus,Plant
0.04,Halle,31,Saponaria officinalis,Plant
0.36,Halle,31,Satureja montana,Plant
0.06,Halle,31,Scutellaria baicalensis,Plant
0.2,Halle,31,Tagetes,Plant
0.06,Halle,31,Tanacetum vulgare,Plant
0.04,Halle,31,Vincetoxicum hirundinaria,Plant
0.05,Halle,31,Hedychrum gerstaeckeri,Pollinator
0.6,Halle,31,Lucilia sericata,Pollinator
0.1,Halle,31,Sarcophagidae,Pollinator
0.5,Halle,31,Apis mellifera,Pollinator
0.15,Halle,31,Episyrphus balteatus,Pollinator
0.05,Halle,31,Halictus,Pollinator
0.1,Halle,31,Hylaeus,Pollinator
0.25,Halle,31,Lasioglossum morio,Pollinator
0.2,Halle,31,Pieris rapae,Pollinator
0.2,Halle,31,Bombus lapidarius,Pollinator
0.2,Halle,31,Bombus pascuorum,Pollinator
0.1,Halle,31,Coccinella septempunctata,Pollinator
0.1,Halle,31,Xylocopa violacea,Pollinator
0.15,Halle,31,Cerceris rybyensis,Pollinator
0.1,Halle,31,Halictus subauratus,Pollinator
0.05,Halle,31,Hylaeus punctatus,Pollinator
0.05,Halle,31,Megachile,Pollinator
0.1,Halle,31,Myathropa florea,Pollinator
0.05,Halle,31,Polistes dominula,Pollinator
0.05,Halle,31,Scolia hirta,Pollinator
0.05,Halle,31,Sphaerophoria scripta,Pollinator
0.1,Halle,31,Sphecodes ferruginatus,Pollinator
0.05,Halle,31,Vespa crabro,Pollinator
0.15,Halle,31,Megachile willughbiella,Pollinator
0.05,Halle,31,Anthophora furcata,Pollinator
0.05,Halle,31,Lasioglossum calceatum,Pollinator
0.05,Halle,31,Maniola jurtina,Pollinator
0.1,Halle,31,Melitta nigricans,Pollinator
0.05,Halle,31,Sarcophaga,Pollinator
0.1,Halle,31,Sphex funerarius,Pollinator
0.15,Halle,31,Anthidium manicatum,Pollinator
0.2,Halle,31,Bombus terrestris,Pollinator
0.05,Halle,31,Oxythyrea funesta,Pollinator
0.05,Halle,31,Pyrrhocoris apterus,Pollinator
0.15,Halle,31,Syritta pipiens,Pollinator
0.05,Halle,31,Chelostoma rapunculi,Pollinator
0.1,Halle,31,Halictus scabiosae,Pollinator
0.05,Halle,31,Lasioglossum leucozonium,Pollinator
0.05,Halle,31,Megachilidae,Pollinator
0.05,Halle,31,Cerceris,Pollinator
0.1,Halle,31,Bombus hypnorum,Pollinator
0.05,Halle,31,Bombus lucorum,Pollinator
0.1,Halle,31,Bombus rupestris,Pollinator
0.05,Halle,31,Diptera,Pollinator
0.05,Halle,31,Sarcophaga subvicina,Pollinator
0.05,Halle,31,Sphecodes albilabris,Pollinator
0.05,Halle,31,Vespidae,Pollinator
0.1,Halle,31,Colletes daviesanus,Pollinator
0.05,Halle,31,Philanthus triangulum,Pollinator
0.05,Halle,31,Crossocerus podagricus,Pollinator
0.047619047619047616,Halle,24,Aconitum lycoctonum,Plant
0.047619047619047616,Halle,24,Asparagus oligoclonos,Plant
0.047619047619047616,Halle,24,Astragalus alopecurus,Plant
0.23809523809523808,Halle,24,Centranthus ruber,Plant
0.19047619047619047,Halle,24,Cistus salviifolius,Plant
0.09523809523809523,Halle,24,Gratiola officinalis,Plant
0.14285714285714285,Halle,24,Helianthemum nummularium,Plant
0.14285714285714285,Halle,24,Hypericum olympicum,Plant
0.23809523809523808,Halle,24,Hypochaeris radicata,Plant
0.14285714285714285,Halle,24,Leucanthemum vulgare,Plant
0.047619047619047616,Halle,24,Oenothera odorata,Plant
0.14285714285714285,Halle,24,Phacelia congesta,Plant
0.14285714285714285,Halle,24,Prunella grandiflora,Plant
0.14285714285714285,Halle,24,Salvia officinalis,Plant
0.047619047619047616,Halle,24,Solanum dulcamara,Plant
0.047619047619047616,Halle,24,Trifolium rubens,Plant
0.0625,Halle,24,Bombus hortorum,Pollinator
0.25,Halle,24,Bombus terrestris,Pollinator
0.0625,Halle,24,Anthophora aestivalis,Pollinator
0.1875,Halle,24,Anthophora quadrimaculata,Pollinator
0.4375,Halle,24,Apis mellifera,Pollinator
0.125,Halle,24,Episyrphus balteatus,Pollinator
0.0625,Halle,24,Hoplitis adunca,Pollinator
0.1875,Halle,24,Lasioglossum,Pollinator
0.125,Halle,24,Halictus scabiosae,Pollinator
0.0625,Halle,24,Oedemera,Pollinator
0.0625,Halle,24,Xylocopa violacea,Pollinator
0.0625,Halle,24,Eupeodes corollae,Pollinator
0.1875,Halle,24,Syrphidae,Pollinator
0.0625,Halle,24,Lasioglossum villosulum,Pollinator
0.125,Halle,24,Megachile pilidens,Pollinator
0.0625,Halle,24,Anthrenus verbasci,Pollinator
0.0625,Halle,24,Colletes daviesanus,Pollinator
0.0625,Halle,24,Diptera,Pollinator
0.0625,Halle,24,Megachile ericetorum,Pollinator
0.0625,Halle,24,Osmia caerulescens,Pollinator
0.125,Halle,24,Bombus pascuorum,Pollinator
0.03333333333333333,Halle,25,Aconitum lycoctonum,Plant
0.1,Halle,25,Allium cernuum,Plant
0.1,Halle,25,Ballota nigra,Plant
0.1,Halle,25,Betonica officinalis,Plant
0.16666666666666666,Halle,25,Centranthus ruber,Plant
0.13333333333333333,Halle,25,Galega officinalis,Plant
0.2,Halle,25,Helianthemum nummularium,Plant
0.4,Halle,25,Hypericum olympicum,Plant
0.26666666666666666,Halle,25,Knautia dipsacifolia,Plant
0.2,Halle,25,Lavandula angustifolia,Plant
0.1,Halle,25,Lotus corniculatus,Plant
0.1,Halle,25,Penstemon hartwegii,Plant
0.13333333333333333,Halle,25,Salvia sclarea,Plant
0.06666666666666667,Halle,25,Solanum dulcamara,Plant
0.16666666666666666,Halle,25,Stachys byzantina,Plant
0.03333333333333333,Halle,25,Thalictrum flavum,Plant
0.0625,Halle,25,Bombus hortorum,Pollinator
0.5625,Halle,25,Apis mellifera,Pollinator
0.375,Halle,25,Episyrphus balteatus,Pollinator
0.125,Halle,25,Megachile willughbiella,Pollinator
0.375,Halle,25,Anthidium manicatum,Pollinator
0.1875,Halle,25,Megachile,Pollinator
0.1875,Halle,25,Sphaerophoria scripta,Pollinator
0.3125,Halle,25,Lasioglossum,Pollinator
0.125,Halle,25,Hymenoptera,Pollinator
0.125,Halle,25,Bombus pascuorum,Pollinator
0.0625,Halle,25,Colletes,Pollinator
0.0625,Halle,25,Andrena pilipes,Pollinator
0.1875,Halle,25,Anthophora quadrimaculata,Pollinator
0.1875,Halle,25,Bombus terrestris,Pollinator
0.1875,Halle,25,Lasioglossum pauxillum,Pollinator
0.125,Halle,25,Oedemera femorata,Pollinator
0.0625,Halle,25,Ancistrocerus nigricornis,Pollinator
0.0625,Halle,25,Andrena flavipes,Pollinator
0.0625,Halle,25,Anthaxia nitidula,Pollinator
0.0625,Halle,25,Eupeodes corollae,Pollinator
0.0625,Halle,25,Lasioglossum laticeps,Pollinator
0.125,Halle,25,Lasioglossum politum,Pollinator
0.0625,Halle,25,Andrena hattorfiana,Pollinator
0.125,Halle,25,Maniola jurtina,Pollinator
0.0625,Halle,25,Oxythyrea funesta,Pollinator
0.125,Halle,25,Megachile ericetorum,Pollinator
0.0625,Halle,25,Pieris rapae,Pollinator
0.0625,Halle,25,Megachile pilidens,Pollinator
0.0625,Halle,25,Osmia caerulescens,Pollinator
0.0625,Halle,25,Xylocopa violacea,Pollinator
0.15384615384615385,Halle,21,Aconitum lycoctonum,Plant
0.07692307692307693,Halle,21,Aubrieta pinardii,Plant
0.07692307692307693,Halle,21,Chelidonium majus,Plant
0.23076923076923078,Halle,21,Chrysojasminum fruticans,Plant
0.07692307692307693,Halle,21,Drymocallis rupestris,Plant
0.15384615384615385,Halle,21,Lamium album,Plant
0.3076923076923077,Halle,21,Lathyrus vernus,Plant
0.15384615384615385,Halle,21,Pentaglottis sempervirens,Plant
0.23076923076923078,Halle,21,Rosa foetida,Plant
0.07692307692307693,Halle,21,Silene chungtienensis,Plant
0.15384615384615385,Halle,21,Sisymbrium officinale,Plant
0.15384615384615385,Halle,21,Syringa tomentella,Plant
0.07692307692307693,Halle,21,Thymus vulgaris,Plant
0.07692307692307693,Halle,21,Lasioglossum,Pollinator
0.07692307692307693,Halle,21,Vespidae,Pollinator
0.15384615384615385,Halle,21,Bombylius major,Pollinator
0.23076923076923078,Halle,21,Osmia aurulenta,Pollinator
0.23076923076923078,Halle,21,Anthophora plumipes,Pollinator
0.07692307692307693,Halle,21,Melecta albifrons,Pollinator
0.07692307692307693,Halle,21,Osmia,Pollinator
0.3076923076923077,Halle,21,Apis mellifera,Pollinator
0.23076923076923078,Halle,21,Osmia bicornis,Pollinator
0.07692307692307693,Halle,21,Bombus hortorum,Pollinator
0.07692307692307693,Halle,21,Episyrphus balteatus,Pollinator
0.23076923076923078,Halle,21,Oxythyrea funesta,Pollinator
0.07692307692307693,Halle,21,Cetonia aurata,Pollinator
0.125,Halle,18,Aegonychon purpurocaeruleum,Plant
0.041666666666666664,Halle,18,Allium ursinum,Plant
0.16666666666666666,Halle,18,Alyssum saxatile,Plant
0.16666666666666666,Halle,18,Aubrieta deltoidea,Plant
0.16666666666666666,Halle,18,Barbarea vulgaris,Plant
0.041666666666666664,Halle,18,Cotoneaster adpressus,Plant
0.125,Halle,18,Erodium cicutarium,Plant
0.25,Halle,18,Iberis sempervirens,Plant
0.16666666666666666,Halle,18,Lamium album,Plant
0.08333333333333333,Halle,18,Lathyrus vernus,Plant
0.08333333333333333,Halle,18,Nepeta clarkei,Plant
0.041666666666666664,Halle,18,Paeonia officinalis,Plant
0.041666666666666664,Halle,18,Polygonum bistorta,Plant
0.041666666666666664,Halle,18,Primula denticulata,Plant
0.125,Halle,18,Ranunculus bulbosus,Plant
0.08333333333333333,Halle,18,Viscaria vulgaris,Plant
0.3125,Halle,18,Anthophora plumipes,Pollinator
0.5,Halle,18,Bombylius major,Pollinator
0.0625,Halle,18,Osmia bicornis,Pollinator
0.0625,Halle,18,Anthrenus scrophulariae,Pollinator
0.1875,Halle,18,Hymenoptera,Pollinator
0.125,Halle,18,Lucilia sericata,Pollinator
0.0625,Halle,18,Anthocharis cardamines,Pollinator
0.125,Halle,18,Bombylius venosus,Pollinator
0.25,Halle,18,Apis mellifera,Pollinator
0.0625,Halle,18,Osmia brevicornis,Pollinator
0.0625,Halle,18,Vespidae,Pollinator
0.0625,Halle,18,Sphecodes albilabris,Pollinator
0.0625,Halle,18,Cetonia aurata,Pollinator
0.0625,Halle,18,Syrphidae,Pollinator
0.0625,Halle,18,Tropinota hirta,Pollinator
0.0625,Halle,18,Valgus hemipterus,Pollinator
0.0625,Halle,18,Bombus pascuorum,Pollinator
0.0625,Halle,18,Osmia caerulescens,Pollinator
0.0625,Halle,18,Anthophora aestivalis,Pollinator
0.0625,Halle,18,Eucera nigrescens,Pollinator
0.0625,Halle,18,Pyrrhocoris apterus,Pollinator
0.0625,Halle,18,Malachius bipustulatus,Pollinator
0.0625,Halle,18,Osmia,Pollinator
0.0625,Halle,18,Oxythyrea funesta,Pollinator
0.05,Halle,19,Aegonychon purpurocaeruleum,Plant
0.1,Halle,19,Anthriscus sylvestris,Plant
0.1,Halle,19,Aubrieta deltoidea,Plant
0.25,Halle,19,Chelidonium majus,Plant
0.05,Halle,19,Fragaria vesca,Plant
0.15,Halle,19,Genista hispanica,Plant
0.05,Halle,19,Geum rivale,Plant
0.1,Halle,19,Iberis sempervirens,Plant
0.15,Halle,19,Lamium album,Plant
0.1,Halle,19,Lamium orvala,Plant
0.1,Halle,19,Lathyrus vernus,Plant
0.05,Halle,19,Nepeta clarkei,Plant
0.1,Halle,19,Paeonia daurica,Plant
0.4,Halle,19,Pentaglottis sempervirens,Plant
0.1,Halle,19,Ranunculus bulbosus,Plant
0.1,Halle,19,Viscaria vulgaris,Plant
0.5625,Halle,19,Anthophora plumipes,Pollinator
0.125,Halle,19,Cetonia aurata,Pollinator
0.0625,Halle,19,Valgus hemipterus,Pollinator
0.0625,Halle,19,Anthocharis cardamines,Pollinator
0.125,Halle,19,Bombylius major,Pollinator
0.25,Halle,19,Apis mellifera,Pollinator
0.125,Halle,19,Bombylius venosus,Pollinator
0.125,Halle,19,Halictus tumulorum,Pollinator
0.0625,Halle,19,Lasioglossum,Pollinator
0.125,Halle,19,Halictidae,Pollinator
0.125,Halle,19,Bombus lapidarius,Pollinator
0.0625,Halle,19,Bombus terrestris,Pollinator
0.1875,Halle,19,Osmia cornuta,Pollinator
0.0625,Halle,19,Lucilia sericata,Pollinator
0.0625,Halle,19,Osmia,Pollinator
0.0625,Halle,19,Eucera nigrescens,Pollinator
0.0625,Halle,19,Melecta albifrons,Pollinator
0.0625,Halle,19,Osmia bicornis,Pollinator
0.0625,Halle,19,Chelostoma florisomne,Pollinator
0.0625,Halle,19,Oxythyrea funesta,Pollinator
0.25,Halle,33,Allium tuberosum,Plant
0.225,Halle,33,Allium turkestanicum,Plant
0.175,Halle,33,Centranthus ruber,Plant
0.075,Halle,33,Cephalaria uralensis,Plant
0.025,Halle,33,Clematis integrifolia,Plant
0.025,Halle,33,Clematis recta,Plant
0.1,Halle,33,Cosmos sulphureus,Plant
0.025,Halle,33,Dianthus carthusianorum,Plant
0.375,Halle,33,Foeniculum vulgare,Plant
0.05,Halle,33,Helianthemum nummularium,Plant
0.025,Halle,33,Lotus corniculatus,Plant
0.075,Halle,33,Lythrum salicaria,Plant
0.15,Halle,33,Melilotus albus,Plant
0.025,Halle,33,Saponaria officinalis,Plant
0.15,Halle,33,Satureja montana,Plant
0.025,Halle,33,Solanum dulcamara,Plant
0.125,Halle,33,Succisella inflexa,Plant
0.075,Halle,33,Vincetoxicum hirundinaria,Plant
0.225,Halle,33,Zinnia elegans,Plant
0.05263157894736842,Halle,33,Ancistrocerus gazella,Pollinator
0.05263157894736842,Halle,33,Bellardia vulgaris,Pollinator
0.05263157894736842,Halle,33,Halictus,Pollinator
0.21052631578947367,Halle,33,Hylaeus,Pollinator
0.21052631578947367,Halle,33,Hylaeus communis,Pollinator
0.05263157894736842,Halle,33,Lasioglossum laticeps,Pollinator
0.6842105263157895,Halle,33,Lucilia sericata,Pollinator
0.10526315789473684,Halle,33,Myathropa florea,Pollinator
0.05263157894736842,Halle,33,Nowickia ferox,Pollinator
0.21052631578947367,Halle,33,Scolia hirta,Pollinator
0.05263157894736842,Halle,33,Bombus lucorum,Pollinator
0.2631578947368421,Halle,33,Bombus terrestris,Pollinator
0.10526315789473684,Halle,33,Bombus vestalis,Pollinator
0.05263157894736842,Halle,33,Cerceris rybyensis,Pollinator
0.2631578947368421,Halle,33,Halictus scabiosae,Pollinator
0.21052631578947367,Halle,33,Sphecodes albilabris,Pollinator
0.2631578947368421,Halle,33,Apis mellifera,Pollinator
0.15789473684210525,Halle,33,Pieris rapae,Pollinator
0.10526315789473684,Halle,33,Sarcophagidae,Pollinator
0.10526315789473684,Halle,33,Sphaerophoria scripta,Pollinator
0.05263157894736842,Halle,33,Tachina fera,Pollinator
0.10526315789473684,Halle,33,Xylocopa violacea,Pollinator
0.10526315789473684,Halle,33,Oxythyrea funesta,Pollinator
0.15789473684210525,Halle,33,Bombus lapidarius,Pollinator
0.05263157894736842,Halle,33,Megachile lagopoda,Pollinator
0.05263157894736842,Halle,33,Cheilosia,Pollinator
0.05263157894736842,Halle,33,Coccinella septempunctata,Pollinator
0.05263157894736842,Halle,33,Cylindromyia brevicornis,Pollinator
0.05263157894736842,Halle,33,Graphomya maculata,Pollinator
0.05263157894736842,Halle,33,Hedychrum,Pollinator
0.05263157894736842,Halle,33,Hymenoptera,Pollinator
0.05263157894736842,Halle,33,Miltogramma punctata,Pollinator
0.10526315789473684,Halle,33,Polistes dominula,Pollinator
0.05263157894736842,Halle,33,Sarcophaga subvicina,Pollinator
0.05263157894736842,Halle,33,Tiphia femorata,Pollinator
0.05263157894736842,Halle,33,Colletes hederae,Pollinator
0.10526315789473684,Halle,33,Bombus pascuorum,Pollinator
0.05263157894736842,Halle,33,Calliphoridae,Pollinator
0.05263157894736842,Halle,33,Lasioglossum fulvicorne,Pollinator
0.05263157894736842,Halle,33,Pieris napi,Pollinator
0.08333333333333333,Halle,34,Allium tuberosum,Plant
0.1388888888888889,Halle,34,Centranthus ruber,Plant
0.027777777777777776,Halle,34,Clematis integrifolia,Plant
0.027777777777777776,Halle,34,Clematis recta,Plant
0.05555555555555555,Halle,34,Clinopodium nepeta,Plant
0.05555555555555555,Halle,34,Cosmos sulphureus,Plant
0.05555555555555555,Halle,34,Fuchsia magellanica,Plant
0.3055555555555556,Halle,34,Hippomarathrum vulgare,Plant
0.08333333333333333,Halle,34,Lythrum salicaria,Plant
0.08333333333333333,Halle,34,Moricandia arvensis,Plant
0.05555555555555555,Halle,34,Reseda alba,Plant
0.1111111111111111,Halle,34,Reseda odorata,Plant
0.2777777777777778,Halle,34,Satureja montana,Plant
0.1388888888888889,Halle,34,Tagetes erecta,Plant
0.16666666666666666,Halle,34,Vincetoxicum hirundinaria,Plant
0.1388888888888889,Halle,34,Zinnia elegans,Plant
0.0625,Halle,34,Colletes daviesanus,Pollinator
0.5,Halle,34,Lucilia sericata,Pollinator
0.125,Halle,34,Sphecodes albilabris,Pollinator
0.125,Halle,34,Coccinella septempunctata,Pollinator
0.1875,Halle,34,Myathropa florea,Pollinator
0.125,Halle,34,Sarcophagidae,Pollinator
0.0625,Halle,34,Sphaerophoria scripta,Pollinator
0.0625,Halle,34,Lasioglossum,Pollinator
0.125,Halle,34,Anthidium oblongatum,Pollinator
0.1875,Halle,34,Cerceris,Pollinator
0.4375,Halle,34,Apis mellifera,Pollinator
