Plant_genus,Pollinator_genus,Total_interactions,Botanical_garden,Week,Sample
Lotus,Anthophora,2,Halle,25,3
Lotus,Apis,6,Halle,25,3
Lotus,Bombus,1,Halle,25,3
Lotus,Lasioglossum,1,Halle,25,3
Penstemon,Andrena,8,Halle,25,3
Penstemon,Anthidium,4,Halle,25,3
Penstemon,Anthophora,25,Halle,25,3
Penstemon,Apis,14,Halle,25,3
Penstemon,Bombus,8,Halle,25,3
Penstemon,Episyrphus,1,Halle,25,3
Penstemon,Lasioglossum,15,Halle,25,3
Penstemon,Maniola,2,Halle,25,3
Penstemon,Megachile,9,Halle,25,3
Penstemon,Oedemera,1,Halle,25,3
Salvia,Andrena,2,Halle,25,3
Salvia,Anthidium,2,Halle,25,3
Salvia,Anthophora,11,Halle,25,3
Salvia,Apis,22,Halle,25,3
Salvia,Bombus,3,Halle,25,3
Salvia,Episyrphus,1,Halle,25,3
Salvia,Lasioglossum,9,Halle,25,3
Salvia,Megachile,4,Halle,25,3
Salvia,Sphaerophoria,1,Halle,25,3
Solanum,Apis,1,Halle,25,3
Solanum,Lasioglossum,1,Halle,25,3
Stachys,Andrena,2,Halle,25,3
Stachys,Anthidium,1,Halle,25,3
Stachys,Anthophora,6,Halle,25,3
Stachys,Apis,12,Halle,25,3
Stachys,Bombus,2,Halle,25,3
Stachys,Episyrphus,1,Halle,25,3
Stachys,Lasioglossum,3,Halle,25,3
Stachys,Megachile,4,Halle,25,3
Stachys,Sphaerophoria,1,Halle,25,3
Thalictrum,Andrena,4,Halle,25,3
Thalictrum,Anthidium,5,Halle,25,3
Thalictrum,Anthophora,36,Halle,25,3
Thalictrum,Apis,39,Halle,25,3
Thalictrum,Bombus,5,Halle,25,3
Thalictrum,Episyrphus,1,Halle,25,3
Thalictrum,Lasioglossum,14,Halle,25,3
Thalictrum,Megachile,9,Halle,25,3
Aconitum,Andrena,5,Halle,25,4
Aconitum,Anthidium,1,Halle,25,4
Aconitum,Anthophora,15,Halle,25,4
Aconitum,Apis,21,Halle,25,4
Aconitum,Bombus,3,Halle,25,4
Aconitum,Episyrphus,1,Halle,25,4
Aconitum,Lasioglossum,3,Halle,25,4
Aconitum,Megachile,8,Halle,25,4
Aconitum,Xylocopa,1,Halle,25,4
Allium,Andrena,12,Halle,25,4
Allium,Anthidium,13,Halle,25,4
Allium,Anthophora,84,Halle,25,4
Allium,Apis,104,Halle,25,4
Allium,Bombus,9,Halle,25,4
Allium,Colletes,1,Halle,25,4
Allium,Episyrphus,1,Halle,25,4
Allium,Eupeodes,1,Halle,25,4
Allium,Lasioglossum,32,Halle,25,4
Allium,Megachile,19,Halle,25,4
Allium,Pieris,1,Halle,25,4
Allium,Sphaerophoria,1,Halle,25,4
Ballota,Andrena,15,Halle,25,4
Ballota,Anthidium,14,Halle,25,4
Ballota,Anthophora,99,Halle,25,4
Ballota,Apis,116,Halle,25,4
Ballota,Bombus,13,Halle,25,4
Ballota,Colletes,4,Halle,25,4
Ballota,Episyrphus,3,Halle,25,4
Ballota,Lasioglossum,42,Halle,25,4
Ballota,Maniola,2,Halle,25,4
Ballota,Megachile,15,Halle,25,4
Ballota,Oedemera,1,Halle,25,4
Ballota,Osmia,1,Halle,25,4
Ballota,Sphaerophoria,1,Halle,25,4
Ballota,Xylocopa,1,Halle,25,4
Betonica,Andrena,3,Halle,25,4
Betonica,Anthidium,3,Halle,25,4
Betonica,Anthophora,29,Halle,25,4
Betonica,Apis,48,Halle,25,4
Betonica,Bombus,1,Halle,25,4
Betonica,Colletes,1,Halle,25,4
Betonica,Lasioglossum,13,Halle,25,4
Betonica,Megachile,11,Halle,25,4
Betonica,Sphaerophoria,1,Halle,25,4
Betonica,Xylocopa,1,Halle,25,4
Centranthus,Ancistrocerus,1,Halle,25,4
Centranthus,Andrena,13,Halle,25,4
Centranthus,Anthidium,4,Halle,25,4
Centranthus,Anthophora,87,Halle,25,4
Centranthus,Apis,85,Halle,25,4
Centranthus,Bombus,3,Halle,25,4
Centranthus,Colletes,1,Halle,25,4
Centranthus,Eupeodes,1,Halle,25,4
Centranthus,Lasioglossum,37,Halle,25,4
Centranthus,Maniola,1,Halle,25,4
Centranthus,Megachile,23,Halle,25,4
Centranthus,Oedemera,1,Halle,25,4
Centranthus,Sphaerophoria,1,Halle,25,4
Centranthus,Xylocopa,2,Halle,25,4
Galega,Andrena,15,Halle,25,4
Galega,Anthidium,13,Halle,25,4
Galega,Anthophora,74,Halle,25,4
Galega,Apis,89,Halle,25,4
Galega,Bombus,9,Halle,25,4
Galega,Colletes,1,Halle,25,4
Galega,Episyrphus,3,Halle,25,4
Galega,Lasioglossum,39,Halle,25,4
Galega,Maniola,1,Halle,25,4
Galega,Megachile,31,Halle,25,4
Galega,Oxythyrea,1,Halle,25,4
Galega,Sphaerophoria,3,Halle,25,4
Galega,Xylocopa,1,Halle,25,4
Helianthemum,Andrena,1,Halle,25,4
Helianthemum,Anthophora,9,Halle,25,4
Helianthemum,Apis,10,Halle,25,4
Helianthemum,Lasioglossum,1,Halle,25,4
Hypericum,Andrena,1,Halle,25,4
Hypericum,Anthophora,11,Halle,25,4
Hypericum,Apis,6,Halle,25,4
Hypericum,Episyrphus,1,Halle,25,4
Hypericum,Lasioglossum,5,Halle,25,4
Knautia,Andrena,1,Halle,25,4
Knautia,Anthidium,4,Halle,25,4
Knautia,Anthophora,7,Halle,25,4
Knautia,Apis,14,Halle,25,4
Knautia,Bombus,1,Halle,25,4
Knautia,Lasioglossum,2,Halle,25,4
Knautia,Megachile,1,Halle,25,4
Knautia,Sphaerophoria,1,Halle,25,4
Lavandula,Ancistrocerus,2,Halle,25,4
Lavandula,Andrena,73,Halle,25,4
Lavandula,Anthaxia,1,Halle,25,4
Lavandula,Anthidium,47,Halle,25,4
Lavandula,Anthophora,420,Halle,25,4
Lavandula,Apis,470,Halle,25,4
Lavandula,Bombus,46,Halle,25,4
Lavandula,Colletes,7,Halle,25,4
Lavandula,Episyrphus,11,Halle,25,4
Lavandula,Eupeodes,2,Halle,25,4
Lavandula,Lasioglossum,180,Halle,25,4
Lavandula,Maniola,2,Halle,25,4
Lavandula,Megachile,106,Halle,25,4
Lavandula,Oedemera,3,Halle,25,4
Lavandula,Osmia,2,Halle,25,4
Lavandula,Oxythyrea,2,Halle,25,4
Lavandula,Pieris,1,Halle,25,4
Lavandula,Sphaerophoria,5,Halle,25,4
Lavandula,Xylocopa,4,Halle,25,4
Lotus,Anthophora,2,Halle,25,4
Lotus,Apis,6,Halle,25,4
Lotus,Bombus,1,Halle,25,4
Lotus,Lasioglossum,1,Halle,25,4
Penstemon,Andrena,8,Halle,25,4
Penstemon,Anthidium,4,Halle,25,4
Penstemon,Anthophora,25,Halle,25,4
Penstemon,Apis,14,Halle,25,4
Penstemon,Bombus,8,Halle,25,4
Penstemon,Episyrphus,1,Halle,25,4
Penstemon,Lasioglossum,15,Halle,25,4
Penstemon,Maniola,2,Halle,25,4
Penstemon,Megachile,9,Halle,25,4
Penstemon,Oedemera,1,Halle,25,4
Salvia,Andrena,2,Halle,25,4
Salvia,Anthidium,2,Halle,25,4
Salvia,Anthophora,11,Halle,25,4
Salvia,Apis,22,Halle,25,4
Salvia,Bombus,3,Halle,25,4
Salvia,Episyrphus,1,Halle,25,4
Salvia,Lasioglossum,9,Halle,25,4
Salvia,Megachile,4,Halle,25,4
Salvia,Sphaerophoria,1,Halle,25,4
Solanum,Apis,1,Halle,25,4
Solanum,Lasioglossum,1,Halle,25,4
Stachys,Andrena,2,Halle,25,4
Stachys,Anthidium,1,Halle,25,4
Stachys,Anthophora,6,Halle,25,4
Stachys,Apis,12,Halle,25,4
Stachys,Bombus,2,Halle,25,4
Stachys,Episyrphus,1,Halle,25,4
Stachys,Lasioglossum,3,Halle,25,4
Stachys,Megachile,4,Halle,25,4
Stachys,Sphaerophoria,1,Halle,25,4
Thalictrum,Andrena,4,Halle,25,4
Thalictrum,Anthidium,5,Halle,25,4
Thalictrum,Anthophora,36,Halle,25,4
Thalictrum,Apis,39,Halle,25,4
Thalictrum,Bombus,5,Halle,25,4
Thalictrum,Episyrphus,1,Halle,25,4
Thalictrum,Lasioglossum,14,Halle,25,4
Thalictrum,Megachile,9,Halle,25,4
Aconitum,Andrena,5,Halle,25,5
Aconitum,Anthidium,1,Halle,25,5
Aconitum,Anthophora,15,Halle,25,5
Aconitum,Apis,21,Halle,25,5
Aconitum,Bombus,3,Halle,25,5
Aconitum,Episyrphus,1,Halle,25,5
Aconitum,Lasioglossum,3,Halle,25,5
Aconitum,Megachile,8,Halle,25,5
Aconitum,Xylocopa,1,Halle,25,5
Allium,Andrena,12,Halle,25,5
Allium,Anthidium,13,Halle,25,5
Allium,Anthophora,84,Halle,25,5
Allium,Apis,104,Halle,25,5
Allium,Bombus,9,Halle,25,5
Allium,Colletes,1,Halle,25,5
Allium,Episyrphus,1,Halle,25,5
Allium,Eupeodes,1,Halle,25,5
Allium,Lasioglossum,32,Halle,25,5
Allium,Megachile,19,Halle,25,5
Allium,Pieris,1,Halle,25,5
Allium,Sphaerophoria,1,Halle,25,5
Ballota,Andrena,15,Halle,25,5
Ballota,Anthidium,14,Halle,25,5
Ballota,Anthophora,99,Halle,25,5
Ballota,Apis,116,Halle,25,5
Ballota,Bombus,13,Halle,25,5
Ballota,Colletes,4,Halle,25,5
Ballota,Episyrphus,3,Halle,25,5
Ballota,Lasioglossum,42,Halle,25,5
Ballota,Maniola,2,Halle,25,5
Ballota,Megachile,15,Halle,25,5
Ballota,Oedemera,1,Halle,25,5
Ballota,Osmia,1,Halle,25,5
Ballota,Sphaerophoria,1,Halle,25,5
Ballota,Xylocopa,1,Halle,25,5
Betonica,Andrena,3,Halle,25,5
Betonica,Anthidium,3,Halle,25,5
Betonica,Anthophora,29,Halle,25,5
Betonica,Apis,48,Halle,25,5
Betonica,Bombus,1,Halle,25,5
Betonica,Colletes,1,Halle,25,5
Betonica,Lasioglossum,13,Halle,25,5
Betonica,Megachile,11,Halle,25,5
Betonica,Sphaerophoria,1,Halle,25,5
Betonica,Xylocopa,1,Halle,25,5
Centranthus,Ancistrocerus,1,Halle,25,5
Centranthus,Andrena,13,Halle,25,5
Centranthus,Anthidium,4,Halle,25,5
Centranthus,Anthophora,87,Halle,25,5
Centranthus,Apis,85,Halle,25,5
Centranthus,Bombus,3,Halle,25,5
Centranthus,Colletes,1,Halle,25,5
Centranthus,Eupeodes,1,Halle,25,5
Centranthus,Lasioglossum,37,Halle,25,5
Centranthus,Maniola,1,Halle,25,5
Centranthus,Megachile,23,Halle,25,5
Centranthus,Oedemera,1,Halle,25,5
Centranthus,Sphaerophoria,1,Halle,25,5
Centranthus,Xylocopa,2,Halle,25,5
Galega,Andrena,15,Halle,25,5
Galega,Anthidium,13,Halle,25,5
Galega,Anthophora,74,Halle,25,5
Galega,Apis,89,Halle,25,5
Galega,Bombus,9,Halle,25,5
Galega,Colletes,1,Halle,25,5
Galega,Episyrphus,3,Halle,25,5
Galega,Lasioglossum,39,Halle,25,5
Galega,Maniola,1,Halle,25,5
Galega,Megachile,31,Halle,25,5
Galega,Oxythyrea,1,Halle,25,5
Galega,Sphaerophoria,3,Halle,25,5
Galega,Xylocopa,1,Halle,25,5
Helianthemum,Andrena,1,Halle,25,5
Helianthemum,Anthophora,9,Halle,25,5
Helianthemum,Apis,10,Halle,25,5
Helianthemum,Lasioglossum,1,Halle,25,5
Hypericum,Andrena,1,Halle,25,5
Hypericum,Anthophora,11,Halle,25,5
Hypericum,Apis,6,Halle,25,5
Hypericum,Episyrphus,1,Halle,25,5
Hypericum,Lasioglossum,5,Halle,25,5
Knautia,Andrena,1,Halle,25,5
Knautia,Anthidium,4,Halle,25,5
Knautia,Anthophora,7,Halle,25,5
Knautia,Apis,14,Halle,25,5
Knautia,Bombus,1,Halle,25,5
Knautia,Lasioglossum,2,Halle,25,5
Knautia,Megachile,1,Halle,25,5
Knautia,Sphaerophoria,1,Halle,25,5
Lavandula,Ancistrocerus,2,Halle,25,5
Lavandula,Andrena,73,Halle,25,5
Lavandula,Anthaxia,1,Halle,25,5
Lavandula,Anthidium,47,Halle,25,5
Lavandula,Anthophora,420,Halle,25,5
Lavandula,Apis,470,Halle,25,5
Lavandula,Bombus,46,Halle,25,5
Lavandula,Colletes,7,Halle,25,5
Lavandula,Episyrphus,11,Halle,25,5
Lavandula,Eupeodes,2,Halle,25,5
Lavandula,Lasioglossum,180,Halle,25,5
Lavandula,Maniola,2,Halle,25,5
Lavandula,Megachile,106,Halle,25,5
Lavandula,Oedemera,3,Halle,25,5
Lavandula,Osmia,2,Halle,25,5
Lavandula,Oxythyrea,2,Halle,25,5
Lavandula,Pieris,1,Halle,25,5
Lavandula,Sphaerophoria,5,Halle,25,5
Lavandula,Xylocopa,4,Halle,25,5
Lotus,Anthophora,2,Halle,25,5
Lotus,Apis,6,Halle,25,5
Lotus,Bombus,1,Halle,25,5
Lotus,Lasioglossum,1,Halle,25,5
Penstemon,Andrena,8,Halle,25,5
Penstemon,Anthidium,4,Halle,25,5
Penstemon,Anthophora,25,Halle,25,5
Penstemon,Apis,14,Halle,25,5
Penstemon,Bombus,8,Halle,25,5
Penstemon,Episyrphus,1,Halle,25,5
Penstemon,Lasioglossum,15,Halle,25,5
Penstemon,Maniola,2,Halle,25,5
Penstemon,Megachile,9,Halle,25,5
Penstemon,Oedemera,1,Halle,25,5
Salvia,Andrena,2,Halle,25,5
Salvia,Anthidium,2,Halle,25,5
Salvia,Anthophora,11,Halle,25,5
Salvia,Apis,22,Halle,25,5
Salvia,Bombus,3,Halle,25,5
Salvia,Episyrphus,1,Halle,25,5
Salvia,Lasioglossum,9,Halle,25,5
Salvia,Megachile,4,Halle,25,5
Salvia,Sphaerophoria,1,Halle,25,5
Solanum,Apis,1,Halle,25,5
Solanum,Lasioglossum,1,Halle,25,5
Stachys,Andrena,2,Halle,25,5
Stachys,Anthidium,1,Halle,25,5
Stachys,Anthophora,6,Halle,25,5
Stachys,Apis,12,Halle,25,5
Stachys,Bombus,2,Halle,25,5
Stachys,Episyrphus,1,Halle,25,5
Stachys,Lasioglossum,3,Halle,25,5
Stachys,Megachile,4,Halle,25,5
Stachys,Sphaerophoria,1,Halle,25,5
Thalictrum,Andrena,4,Halle,25,5
Thalictrum,Anthidium,5,Halle,25,5
Thalictrum,Anthophora,36,Halle,25,5
Thalictrum,Apis,39,Halle,25,5
Thalictrum,Bombus,5,Halle,25,5
Thalictrum,Episyrphus,1,Halle,25,5
Thalictrum,Lasioglossum,14,Halle,25,5
Thalictrum,Megachile,9,Halle,25,5
Aconitum,Andrena,5,Halle,25,6
Aconitum,Anthidium,1,Halle,25,6
Aconitum,Anthophora,15,Halle,25,6
Aconitum,Apis,21,Halle,25,6
Aconitum,Bombus,3,Halle,25,6
Aconitum,Episyrphus,1,Halle,25,6
Aconitum,Lasioglossum,3,Halle,25,6
Aconitum,Megachile,8,Halle,25,6
Aconitum,Xylocopa,1,Halle,25,6
Allium,Andrena,12,Halle,25,6
Allium,Anthidium,13,Halle,25,6
Allium,Anthophora,84,Halle,25,6
Allium,Apis,104,Halle,25,6
Allium,Bombus,9,Halle,25,6
Allium,Colletes,1,Halle,25,6
Allium,Episyrphus,1,Halle,25,6
Allium,Eupeodes,1,Halle,25,6
Allium,Lasioglossum,32,Halle,25,6
Allium,Megachile,19,Halle,25,6
Allium,Pieris,1,Halle,25,6
Allium,Sphaerophoria,1,Halle,25,6
Ballota,Andrena,15,Halle,25,6
Ballota,Anthidium,14,Halle,25,6
Ballota,Anthophora,99,Halle,25,6
Ballota,Apis,116,Halle,25,6
Ballota,Bombus,13,Halle,25,6
Ballota,Colletes,4,Halle,25,6
Ballota,Episyrphus,3,Halle,25,6
Ballota,Lasioglossum,42,Halle,25,6
Ballota,Maniola,2,Halle,25,6
Ballota,Megachile,15,Halle,25,6
Ballota,Oedemera,1,Halle,25,6
Ballota,Osmia,1,Halle,25,6
Ballota,Sphaerophoria,1,Halle,25,6
Ballota,Xylocopa,1,Halle,25,6
Betonica,Andrena,3,Halle,25,6
Betonica,Anthidium,3,Halle,25,6
Betonica,Anthophora,29,Halle,25,6
Betonica,Apis,48,Halle,25,6
Betonica,Bombus,1,Halle,25,6
Betonica,Colletes,1,Halle,25,6
Betonica,Lasioglossum,13,Halle,25,6
Betonica,Megachile,11,Halle,25,6
Betonica,Sphaerophoria,1,Halle,25,6
Betonica,Xylocopa,1,Halle,25,6
Centranthus,Ancistrocerus,1,Halle,25,6
Centranthus,Andrena,13,Halle,25,6
Centranthus,Anthidium,4,Halle,25,6
Centranthus,Anthophora,87,Halle,25,6
Centranthus,Apis,85,Halle,25,6
Centranthus,Bombus,3,Halle,25,6
Centranthus,Colletes,1,Halle,25,6
Centranthus,Eupeodes,1,Halle,25,6
Centranthus,Lasioglossum,37,Halle,25,6
Centranthus,Maniola,1,Halle,25,6
Centranthus,Megachile,23,Halle,25,6
Centranthus,Oedemera,1,Halle,25,6
Centranthus,Sphaerophoria,1,Halle,25,6
Centranthus,Xylocopa,2,Halle,25,6
Galega,Andrena,15,Halle,25,6
Galega,Anthidium,13,Halle,25,6
Galega,Anthophora,74,Halle,25,6
Galega,Apis,89,Halle,25,6
Galega,Bombus,9,Halle,25,6
Galega,Colletes,1,Halle,25,6
Galega,Episyrphus,3,Halle,25,6
Galega,Lasioglossum,39,Halle,25,6
Galega,Maniola,1,Halle,25,6
Galega,Megachile,31,Halle,25,6
Galega,Oxythyrea,1,Halle,25,6
Galega,Sphaerophoria,3,Halle,25,6
Galega,Xylocopa,1,Halle,25,6
Helianthemum,Andrena,1,Halle,25,6
Helianthemum,Anthophora,9,Halle,25,6
Helianthemum,Apis,10,Halle,25,6
Helianthemum,Lasioglossum,1,Halle,25,6
Hypericum,Andrena,1,Halle,25,6
Hypericum,Anthophora,11,Halle,25,6
Hypericum,Apis,6,Halle,25,6
Hypericum,Episyrphus,1,Halle,25,6
Hypericum,Lasioglossum,5,Halle,25,6
Knautia,Andrena,1,Halle,25,6
Knautia,Anthidium,4,Halle,25,6
Knautia,Anthophora,7,Halle,25,6
Knautia,Apis,14,Halle,25,6
Knautia,Bombus,1,Halle,25,6
Knautia,Lasioglossum,2,Halle,25,6
Knautia,Megachile,1,Halle,25,6
Knautia,Sphaerophoria,1,Halle,25,6
Lavandula,Ancistrocerus,2,Halle,25,6
Lavandula,Andrena,73,Halle,25,6
Lavandula,Anthaxia,1,Halle,25,6
Lavandula,Anthidium,47,Halle,25,6
Lavandula,Anthophora,420,Halle,25,6
Lavandula,Apis,470,Halle,25,6
Lavandula,Bombus,46,Halle,25,6
Lavandula,Colletes,7,Halle,25,6
Lavandula,Episyrphus,11,Halle,25,6
Lavandula,Eupeodes,2,Halle,25,6
Lavandula,Lasioglossum,180,Halle,25,6
Lavandula,Maniola,2,Halle,25,6
Lavandula,Megachile,106,Halle,25,6
Lavandula,Oedemera,3,Halle,25,6
Lavandula,Osmia,2,Halle,25,6
Lavandula,Oxythyrea,2,Halle,25,6
Lavandula,Pieris,1,Halle,25,6
Lavandula,Sphaerophoria,5,Halle,25,6
Lavandula,Xylocopa,4,Halle,25,6
Lotus,Anthophora,2,Halle,25,6
Lotus,Apis,6,Halle,25,6
Lotus,Bombus,1,Halle,25,6
Lotus,Lasioglossum,1,Halle,25,6
Penstemon,Andrena,8,Halle,25,6
Penstemon,Anthidium,4,Halle,25,6
Penstemon,Anthophora,25,Halle,25,6
Penstemon,Apis,14,Halle,25,6
Penstemon,Bombus,8,Halle,25,6
Penstemon,Episyrphus,1,Halle,25,6
Penstemon,Lasioglossum,15,Halle,25,6
Penstemon,Maniola,2,Halle,25,6
Penstemon,Megachile,9,Halle,25,6
Penstemon,Oedemera,1,Halle,25,6
Salvia,Andrena,2,Halle,25,6
Salvia,Anthidium,2,Halle,25,6
Salvia,Anthophora,11,Halle,25,6
Salvia,Apis,22,Halle,25,6
Salvia,Bombus,3,Halle,25,6
Salvia,Episyrphus,1,Halle,25,6
Salvia,Lasioglossum,9,Halle,25,6
Salvia,Megachile,4,Halle,25,6
Salvia,Sphaerophoria,1,Halle,25,6
Solanum,Apis,1,Halle,25,6
Solanum,Lasioglossum,1,Halle,25,6
Stachys,Andrena,2,Halle,25,6
Stachys,Anthidium,1,Halle,25,6
Stachys,Anthophora,6,Halle,25,6
Stachys,Apis,12,Halle,25,6
Stachys,Bombus,2,Halle,25,6
Stachys,Episyrphus,1,Halle,25,6
Stachys,Lasioglossum,3,Halle,25,6
Stachys,Megachile,4,Halle,25,6
Stachys,Sphaerophoria,1,Halle,25,6
Thalictrum,Andrena,4,Halle,25,6
Thalictrum,Anthidium,5,Halle,25,6
Thalictrum,Anthophora,36,Halle,25,6
Thalictrum,Apis,39,Halle,25,6
Thalictrum,Bombus,5,Halle,25,6
Thalictrum,Episyrphus,1,Halle,25,6
Thalictrum,Lasioglossum,14,Halle,25,6
Thalictrum,Megachile,9,Halle,25,6
Aconitum,Andrena,5,Halle,25,7
Aconitum,Anthidium,1,Halle,25,7
Aconitum,Anthophora,15,Halle,25,7
Aconitum,Apis,21,Halle,25,7
Aconitum,Bombus,3,Halle,25,7
Aconitum,Episyrphus,1,Halle,25,7
Aconitum,Lasioglossum,3,Halle,25,7
Aconitum,Megachile,8,Halle,25,7
Aconitum,Xylocopa,1,Halle,25,7
Allium,Andrena,12,Halle,25,7
Allium,Anthidium,13,Halle,25,7
Allium,Anthophora,84,Halle,25,7
Allium,Apis,104,Halle,25,7
Allium,Bombus,9,Halle,25,7
Allium,Colletes,1,Halle,25,7
Allium,Episyrphus,1,Halle,25,7
Allium,Eupeodes,1,Halle,25,7
Allium,Lasioglossum,32,Halle,25,7
Allium,Megachile,19,Halle,25,7
Allium,Pieris,1,Halle,25,7
Allium,Sphaerophoria,1,Halle,25,7
Ballota,Andrena,15,Halle,25,7
Ballota,Anthidium,14,Halle,25,7
Ballota,Anthophora,99,Halle,25,7
Ballota,Apis,116,Halle,25,7
Ballota,Bombus,13,Halle,25,7
Ballota,Colletes,4,Halle,25,7
Ballota,Episyrphus,3,Halle,25,7
Ballota,Lasioglossum,42,Halle,25,7
Ballota,Maniola,2,Halle,25,7
Ballota,Megachile,15,Halle,25,7
Ballota,Oedemera,1,Halle,25,7
Ballota,Osmia,1,Halle,25,7
Ballota,Sphaerophoria,1,Halle,25,7
Ballota,Xylocopa,1,Halle,25,7
Betonica,Andrena,3,Halle,25,7
Betonica,Anthidium,3,Halle,25,7
Betonica,Anthophora,29,Halle,25,7
Betonica,Apis,48,Halle,25,7
Betonica,Bombus,1,Halle,25,7
Betonica,Colletes,1,Halle,25,7
Betonica,Lasioglossum,13,Halle,25,7
Betonica,Megachile,11,Halle,25,7
Betonica,Sphaerophoria,1,Halle,25,7
Betonica,Xylocopa,1,Halle,25,7
Centranthus,Ancistrocerus,1,Halle,25,7
Centranthus,Andrena,13,Halle,25,7
Centranthus,Anthidium,4,Halle,25,7
Centranthus,Anthophora,87,Halle,25,7
Centranthus,Apis,85,Halle,25,7
Centranthus,Bombus,3,Halle,25,7
Centranthus,Colletes,1,Halle,25,7
Centranthus,Eupeodes,1,Halle,25,7
Centranthus,Lasioglossum,37,Halle,25,7
Centranthus,Maniola,1,Halle,25,7
Centranthus,Megachile,23,Halle,25,7
Centranthus,Oedemera,1,Halle,25,7
Centranthus,Sphaerophoria,1,Halle,25,7
Centranthus,Xylocopa,2,Halle,25,7
Galega,Andrena,15,Halle,25,7
Galega,Anthidium,13,Halle,25,7
Galega,Anthophora,74,Halle,25,7
Galega,Apis,89,Halle,25,7
Galega,Bombus,9,Halle,25,7
Galega,Colletes,1,Halle,25,7
Galega,Episyrphus,3,Halle,25,7
Galega,Lasioglossum,39,Halle,25,7
Galega,Maniola,1,Halle,25,7
Galega,Megachile,31,Halle,25,7
Galega,Oxythyrea,1,Halle,25,7
Galega,Sphaerophoria,3,Halle,25,7
Galega,Xylocopa,1,Halle,25,7
Helianthemum,Andrena,1,Halle,25,7
Helianthemum,Anthophora,9,Halle,25,7
Helianthemum,Apis,10,Halle,25,7
Helianthemum,Lasioglossum,1,Halle,25,7
Hypericum,Andrena,1,Halle,25,7
Hypericum,Anthophora,11,Halle,25,7
Hypericum,Apis,6,Halle,25,7
Hypericum,Episyrphus,1,Halle,25,7
Hypericum,Lasioglossum,5,Halle,25,7
Knautia,Andrena,1,Halle,25,7
Knautia,Anthidium,4,Halle,25,7
Knautia,Anthophora,7,Halle,25,7
Knautia,Apis,14,Halle,25,7
Knautia,Bombus,1,Halle,25,7
Knautia,Lasioglossum,2,Halle,25,7
Knautia,Megachile,1,Halle,25,7
Knautia,Sphaerophoria,1,Halle,25,7
Lavandula,Ancistrocerus,2,Halle,25,7
Lavandula,Andrena,73,Halle,25,7
Lavandula,Anthaxia,1,Halle,25,7
Lavandula,Anthidium,47,Halle,25,7
Lavandula,Anthophora,420,Halle,25,7
Lavandula,Apis,470,Halle,25,7
Lavandula,Bombus,46,Halle,25,7
Lavandula,Colletes,7,Halle,25,7
Lavandula,Episyrphus,11,Halle,25,7
Lavandula,Eupeodes,2,Halle,25,7
Lavandula,Lasioglossum,180,Halle,25,7
Lavandula,Maniola,2,Halle,25,7
Lavandula,Megachile,106,Halle,25,7
Lavandula,Oedemera,3,Halle,25,7
Lavandula,Osmia,2,Halle,25,7
Lavandula,Oxythyrea,2,Halle,25,7
Lavandula,Pieris,1,Halle,25,7
Lavandula,Sphaerophoria,5,Halle,25,7
Lavandula,Xylocopa,4,Halle,25,7
Lotus,Anthophora,2,Halle,25,7
Lotus,Apis,6,Halle,25,7
Lotus,Bombus,1,Halle,25,7
Lotus,Lasioglossum,1,Halle,25,7
Penstemon,Andrena,8,Halle,25,7
Penstemon,Anthidium,4,Halle,25,7
Penstemon,Anthophora,25,Halle,25,7
Penstemon,Apis,14,Halle,25,7
Penstemon,Bombus,8,Halle,25,7
Penstemon,Episyrphus,1,Halle,25,7
Penstemon,Lasioglossum,15,Halle,25,7
Penstemon,Maniola,2,Halle,25,7
Penstemon,Megachile,9,Halle,25,7
Penstemon,Oedemera,1,Halle,25,7
Salvia,Andrena,2,Halle,25,7
Salvia,Anthidium,2,Halle,25,7
Salvia,Anthophora,11,Halle,25,7
Salvia,Apis,22,Halle,25,7
Salvia,Bombus,3,Halle,25,7
Salvia,Episyrphus,1,Halle,25,7
Salvia,Lasioglossum,9,Halle,25,7
Salvia,Megachile,4,Halle,25,7
Salvia,Sphaerophoria,1,Halle,25,7
Solanum,Apis,1,Halle,25,7
Solanum,Lasioglossum,1,Halle,25,7
Stachys,Andrena,2,Halle,25,7
Stachys,Anthidium,1,Halle,25,7
Stachys,Anthophora,6,Halle,25,7
Stachys,Apis,12,Halle,25,7
Stachys,Bombus,2,Halle,25,7
Stachys,Episyrphus,1,Halle,25,7
Stachys,Lasioglossum,3,Halle,25,7
Stachys,Megachile,4,Halle,25,7
Stachys,Sphaerophoria,1,Halle,25,7
Thalictrum,Andrena,4,Halle,25,7
Thalictrum,Anthidium,5,Halle,25,7
Thalictrum,Anthophora,36,Halle,25,7
Thalictrum,Apis,39,Halle,25,7
Thalictrum,Bombus,5,Halle,25,7
Thalictrum,Episyrphus,1,Halle,25,7
Thalictrum,Lasioglossum,14,Halle,25,7
Thalictrum,Megachile,9,Halle,25,7
Aconitum,Andrena,5,Halle,25,8
Aconitum,Anthidium,1,Halle,25,8
Aconitum,Anthophora,15,Halle,25,8
Aconitum,Apis,21,Halle,25,8
Aconitum,Bombus,3,Halle,25,8
Aconitum,Episyrphus,1,Halle,25,8
Aconitum,Lasioglossum,3,Halle,25,8
Aconitum,Megachile,8,Halle,25,8
Aconitum,Xylocopa,1,Halle,25,8
Allium,Andrena,12,Halle,25,8
