Botanical_garden,Plant,Pollinator,Status,ID_by,Pollinator_id,Sex,Comment,Image_link,Interactions,Floral_abundance,Capitulum,Flowers_per_capitulum,Flowering_neighbours_intensity,Time_start,Time_finish,Total_time_species,Year,Month,Day,Weather,Observer,Random_census_stop,Sampling
Halle,Centaurea cyanus,Bombus lapidarius,checked,NA,NA,NA,NA,NA,10,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Bombus lapidarius,checked,NA,NA,NA,NA,NA,10,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Bombus lapidarius,checked,NA,NA,NA,NA,NA,5,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Bombus lapidarius,checked,NA,NA,NA,NA,NA,15,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Bombus lapidarius,checked,NA,NA,NA,NA,NA,10,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Apis mellifera,checked,NA,NA,Female,NA,NA,10,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Apis mellifera,checked,NA,NA,Female,NA,NA,5,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Bombus terrestris,checked,NA,NA,NA,NA,NA,10,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Megachile maritima,checked,M Hoffmann,H127,Female,"fat Megachilidae, jar 2H",https://www.inaturalist.org/observations/175710064,3,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Megachile maritima,checked,NA,Like H127,NA,"fat Megachilidae, jar 2H",NA,5,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Andrena flavipes,checked,M Hoffmann,H128,Female,"jar 3H, small Megachilidae?",NA,3,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Andrena flavipes,checked,NA,Like H128,NA,"jar 3H, small Megachilidae?",NA,3,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Centaurea cyanus,Xylocopa violacea,checked,NA,NA,NA,NA,https://www.inaturalist.org/observations/175710069,3,100,Yes,30,NA,8:30,8:33,3,2023,7,19,Partly_cloudy,HF Morgenroth,1,Random_census
Halle,Monarda citriodora,Bombus vestalis,checked,NA,NA,NA,NA,https://www.inaturalist.org/observations/175714021,3,1200,No,NA,NA,9:17,9:20,3,2023,7,19,Partly_cloudy,HF Morgenroth,2,Random_census
Halle,Monarda citriodora,Bombus vestalis,checked,NA,NA,NA,NA,NA,10,1200,No,NA,NA,9:17,9:20,3,2023,7,19,Partly_cloudy,HF Morgenroth,2,Random_census
Halle,Monarda citriodora,Bombus vestalis,checked,NA,NA,NA,NA,NA,10,1200,No,NA,NA,9:17,9:20,3,2023,7,19,Partly_cloudy,HF Morgenroth,2,Random_census
Halle,Monarda citriodora,Bombus vestalis,checked,NA,NA,NA,NA,NA,3,1200,No,NA,NA,9:17,9:20,3,2023,7,19,Partly_cloudy,HF Morgenroth,2,Random_census
Halle,Monarda citriodora,Bombus pascuorum,checked,NA,NA,NA,NA,https://www.inaturalist.org/observations/175714022,30,1200,No,NA,NA,9:17,9:20,3,2023,7,19,Partly_cloudy,HF Morgenroth,2,Random_census
Halle,Monarda citriodora,Bombus pascuorum,checked,NA,NA,NA,NA,NA,30,1200,No,NA,NA,9:17,9:20,3,2023,7,19,Partly_cloudy,HF Morgenroth,2,Random_census
Halle,Rudbeckia laciniata,Sphecodes albilabris,checked,NA,NA,NA,NA,https://www.inaturalist.org/observations/175731725,30,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Sphecodes albilabris,checked,NA,NA,NA,NA,NA,30,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Sphecodes albilabris,checked,NA,NA,NA,NA,NA,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Philanthus triangulus,checked,NA,H130,Male,"jar 5H, Philanthus triangullum",https://www.inaturalist.org/observations/175731728,20,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Philanthus triangulus,checked,NA,Like H130,NA,"jar 5H, Philanthus triangullum",,20,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Philanthus triangulus,checked,NA,Like H130,NA,"jar 5H, Philanthus triangullum",,20,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Heriades truncorum,checked,NA,Like H129,NA,"jar 4H, tiny Megachilidae",,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Heriades truncorum,checked,NA,Like H129,NA,"jar 4H, tiny Megachilidae",,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Heriades truncorum,checked,NA,Like H129,NA,"jar 4H, tiny Megachilidae",,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Heriades truncorum,checked,NA,Like H129,NA,"jar 4H, tiny Megachilidae",,5,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Heriades truncorum,checked,NA,Like H129,NA,"jar 4H, tiny Megachilidae",,5,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Heriades truncorum,checked,NA,Like H129,NA,"jar 4H, tiny Megachilidae",,5,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Heriades truncorum,checked,NA,Like H129,NA,"jar 4H, tiny Megachilidae",,5,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Heriades truncorum,checked,NA,Like H129,NA,"jar 4H, tiny Megachilidae",,5,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Heriades truncorum,checked,NA,Like H129,NA,"jar 4H, tiny Megachilidae",,5,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Episyrphus balteatus,checked,NA,NA,NA,NA,,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Andrena flavipes,checked,NA,Like H128,NA,jar 3H,,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Andrena flavipes,checked,NA,Like H128,NA,jar 3H,,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Andrena flavipes,checked,NA,Like H128,NA,jar 3H,,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Andrena flavipes,checked,NA,Like H128,NA,jar 3H,,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Apis mellifera,checked,NA,NA,Female,NA,,5,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Apis mellifera,checked,NA,NA,Female,NA,,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Bombus rupestris,checked,NA,NA,NA,NA,,30,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Rudbeckia laciniata,Halictus subauratus,checked,NA,NA,NA,golden bee,,10,120,Yes,25,NA,9:25,9:28,3,2023,7,19,Partly_cloudy,HF Morgenroth,3,Random_census
Halle,Seseli gummiferum,Lucilia sericata,checked,NA,NA,NA,NA,https://www.inaturalist.org/observations/175744734,20,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Tachina nupta,checked,NA,NA,NA,NA,https://www.inaturalist.org/observations/175744697,30,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Miltogramma punctata,checked,NA,Like H138,NA,"jar 13H, tiny fly",,10,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Sarcophaga subvicina,checked,NA,Like H131,NA,"jar 6H, fat grey fly",https://www.inaturalist.org/observations/175744740,30,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Sarcophaga subvicina,checked,NA,Like H131,NA,"jar 6H, fat grey fly",,30,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Sarcophaga subvicina,checked,NA,Like H131,NA,"jar 6H, fat grey fly",,5,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Oedemera podagrariae,checked,NA,H132,NA,"jar 7H, Oedemera podagrariae probably",https://www.inaturalist.org/observations/175744693,20,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Andrena sp,checked,NA,NA,NA,NA,https://www.inaturalist.org/observations/175744706,20,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Andrena sp,checked,NA,NA,NA,NA,https://www.inaturalist.org/observations/175744706,20,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Hylaeus sp,checked,NA,NA,NA,NA,https://www.inaturalist.org/observations/175744717,10,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Hylaeus sp,checked,NA,NA,NA,NA,https://www.inaturalist.org/observations/175744717,10,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Lasioglossum laticeps,checked,M Hoffmann,H133,Male,"jar 8H, long black bee, Lasioglossum",,10,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Lasioglossum laticeps,checked,NA,Like H133,NA,"jar 8H, long black bee, Lasioglossum",,10,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Syrphidae sp,checked,NA,NA,NA,"black Syrphid, Cheilsosia?",https://www.inaturalist.org/observations/175744683,10,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Diptera sp,checked,NA,NA,NA,very tiny fly,https://www.inaturalist.org/observations/175744749,5,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Seseli gummiferum,Diptera sp,checked,NA,NA,NA,very tiny fly,NA,10,1,Yes,8400,NA,10:22,10:25,3,2023,7,19,Partly_cloudy,HF Morgenroth,4,Random_census
Halle,Lythrum salicaria,Andrena flavipes,checked,NA,Like H128,NA,like jar 3H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Andrena flavipes,checked,NA,Like H128,NA,like jar 3H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Andrena flavipes,checked,NA,Like H128,NA,like jar 3H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Andrena flavipes,checked,NA,Like H128,NA,like jar 3H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Andrena flavipes,checked,NA,Like H128,NA,like jar 3H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Andrena flavipes,checked,NA,Like H128,NA,like jar 3H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Andrena flavipes,checked,NA,Like H128,NA,like jar 3H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Andrena flavipes,checked,NA,Like H128,NA,like jar 3H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Andrena flavipes,checked,NA,Like H128,NA,like jar 3H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Andrena flavipes,checked,NA,Like H128,NA,like jar 3H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Heriades truncorum,checked,NA,Like H129,NA,like jar 4H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Heriades truncorum,checked,NA,Like H129,NA,like jar 4H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Heriades truncorum,checked,NA,Like H129,NA,like jar 4H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Heriades truncorum,checked,NA,Like H129,NA,like jar 4H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Heriades truncorum,checked,NA,Like H129,NA,like jar 4H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Heriades truncorum,checked,NA,Like H129,NA,like jar 4H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Heriades truncorum,checked,NA,Like H129,NA,like jar 4H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Heriades truncorum,checked,NA,Like H129,NA,like jar 4H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Heriades truncorum,checked,NA,Like H129,NA,like jar 4H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Lythrum salicaria,Heriades truncorum,checked,NA,Like H129,NA,like jar 4H,NA,100,1540,No,NA,NA,10:40,10:43,3,2023,7,19,Partly_cloudy,HF Morgenroth,5,Random_census
Halle,Marrubium peregrinum,Bombus lucorum,checked,Not found,H188b,Male,jar 1J,NA,48,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus lucorum,checked,Not found,Like H188,NA,jar 1J,NA,48,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus terrestris,checked,NA,NA,NA,NA,NA,72,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus terrestris,checked,NA,NA,NA,NA,NA,72,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus terrestris,checked,NA,NA,NA,NA,NA,72,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus terrestris,checked,NA,NA,NA,NA,NA,72,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus terrestris,checked,NA,NA,NA,NA,NA,72,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus terrestris,checked,NA,NA,NA,NA,NA,72,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Megachile willughbiella,checked,NA,Like H190,NA,jar 3J; 1st pair of legs white,NA,1,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Coelioxys aurolimbata,checked,M Hoffmann,H203,Male,"jar 16 J; bee long striped abdomen, all black legs",NA,1,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Apis mellifera,checked,NA,NA,Female,NA,NA,5,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Halictus scabiosae,checked,NA,Like H200,NA,"jar 13 J; medium bee, long striped abdomen, yellow legs",NA,1,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus vestalis,checked,NA,NA,NA,NA,NA,1,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus vestalis,checked,NA,NA,NA,NA,NA,1,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Halictus subauratus,checked,NA,NA,NA,golden bee,NA,1,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus lapidarius,checked,NA,NA,NA,NA,NA,10,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus lapidarius,checked,NA,NA,NA,NA,NA,10,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Lucilia sericata,checked,NA,NA,NA,green bottle fly,NA,2,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Lucilia sericata,checked,NA,NA,NA,green bottle fly,NA,2,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Halle,Marrubium peregrinum,Bombus pascuorum,checked,NA,NA,NA,NA,NA,3,2000,No,NA,NA,15:10,15:13,3,2023,7,19,Partly_cloudy,HF Morgenroth & JB Lanuza,6,Random_census
Jena,Anemone hupehensis,Apis mellifera,checked,NA,NA,Female,NA,NA,7,110,No,NA,10,12:30,12:45,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Anemone hupehensis,Bombus terrestris,checked,NA,NA,NA,NA,NA,15,110,No,NA,10,12:30,12:45,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Anemone hupehensis,Apis mellifera,checked,NA,NA,Female,NA,NA,26,110,No,NA,10,12:30,12:45,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Anemone hupehensis,Bombus terrestris,checked,NA,NA,NA,NA,NA,13,110,No,NA,10,12:30,12:45,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Anemone hupehensis,Apis mellifera,checked,NA,NA,Female,NA,NA,17,110,No,NA,10,12:30,12:45,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Coronilla varia,Bombus pascuorum,checked,NA,NA,NA,NA,NA,5,120,No,NA,100,12:45,13:00,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Galega officinalis,Bombus pascuorum,checked,NA,NA,NA,NA,NA,5,80,No,NA,250,13:05,13:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Galega officinalis,Bombus pascuorum,checked,NA,NA,NA,NA,NA,1,80,No,NA,250,13:05,13:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Hylaeus communis,checked,M Hoffmann,J207,Male,J7A,NA,2,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Pseudocoenosia sp,checked,J Cobain,J209,NA,Jar 8,NA,3,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Lucilia sericata,checked,J Cobain,J203,Male,Jar 3,NA,5,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Eurychaeta palpalis,checked,J Cobain,J210,Male,Jar 9,NA,4,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Sphaerophoria scripta,checked,NA,NA,NA,NA,NA,4,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Lucilia sericata,checked,NA,Like J203,NA,Jar 3,NA,16,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Lucilia sericata,checked,NA,Like J203,NA,Jar 3,NA,36,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Lucilia sericata,checked,NA,Like J203,NA,Jar 3,NA,7,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Colletes daviesanus,checked,M Hoffmann,J211,Female,Jar 10,NA,1,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Colletes daviesanus,checked,NA,Like J211,NA,Jar 10,NA,1,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Hylaeus communis,checked,NA,J204,Female,Jar 4,NA,3,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Lucilia sericata,checked,NA,Like J203,NA,Jar 3,NA,10,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Achillea millefolium,Lucilia sericata,checked,NA,Like J203,NA,Jar 3,NA,7,400,No,6,1100,13:25,13:40,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus lapidarius,checked,NA,NA,NA,NA,NA,660,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus pascuorum,checked,NA,NA,NA,NA,NA,660,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus pascuorum,checked,NA,NA,NA,NA,NA,660,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus pascuorum,checked,NA,NA,NA,NA,NA,660,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus pascuorum,checked,NA,NA,NA,NA,NA,660,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus pascuorum,checked,NA,NA,NA,NA,NA,660,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Pieris rapae,checked,NA,NA,NA,NA,NA,4,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus lapidarius,checked,NA,NA,NA,NA,NA,705,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus terrestris,checked,NA,NA,NA,NA,NA,450,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus terrestris,checked,NA,NA,NA,NA,NA,450,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus terrestris,checked,NA,NA,NA,NA,NA,450,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Bombus terrestris,checked,NA,NA,NA,NA,NA,450,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
Jena,Lavandula angustifolia,Pieris rapae,checked,NA,NA,NA,NA,NA,7,1600,No,NA,200,14:05,14:20,15,2023,8,3,Partly_cloudy,D Bottger,NA,Focal
