Garden,Date,Doy,Species,Initial vegetative growth,Young leaves unfolding,Flowers opening,Flowering intensity,Ripe fruits,Senescence,Senescence intensity,Maintenance,Remarks
Jena,09.08.2023,221,Erica tetralix,no,no,y,15,no,no,,,
Jena,16.08.2023,228,Arnica longifolia,no,no,y,5,no,no,,,
Jena,16.08.2023,228,Centaurea jacea,no,no,no,,no,no,,,
Jena,16.08.2023,228,Centaurea scabiosa,no,no,no,,no,no,,,
Jena,16.08.2023,228,Helleborus orientalis,no,no,no,,no,y,15,,
Jena,16.08.2023,228,Hepatica nobilis,no,no,no,,no,no,,,
Jena,16.08.2023,228,Knautia arvensis,no,no,no,,y,no,,,
Jena,16.08.2023,228,Phlomis russeliana,no,no,no,,no,no,,,
Jena,16.08.2023,228,Acorus calamus,no,no,no,,no,y,5,,
Jena,16.08.2023,228,Calla palustris,no,no,y,10,no,y,15,,
Jena,16.08.2023,228,Comarum palustre,no,no,no,,no,no,,,
Jena,16.08.2023,228,Dactylorhiza majalis,no,no,no,,no,no,,,
Jena,16.08.2023,228,Erica tetralix,no,no,y,5,no,no,,,
Jena,16.08.2023,228,Gratiola officinalis,no,no,no,,no,no,,,
Jena,16.08.2023,228,Hydrocotyle vulgaris,no,no,no,,no,no,,,
Jena,16.08.2023,228,Menyanthes trifoliata,no,no,no,,no,y,10,,
Jena,16.08.2023,228,Rubus chamaemorus,no,no,no,,no,y,15,,
Jena,16.08.2023,228,Trapa natans,no,no,no,,no,no,,,
Jena,16.08.2023,228,Vaccinium oxycoccos,no,no,no,,y,no,,,
Jena,16.08.2023,228,Adonis vernalis,no,no,no,,no,y,5,,
Jena,16.08.2023,228,Alchemilla xanthochlora,no,no,no,,no,no,,,
Jena,16.08.2023,228,Althaea officinalis,no,no,no,,no,no,,,
Jena,16.08.2023,228,Convallaria majalis,no,no,no,,no,y,35,,
Jena,16.08.2023,228,Fragaria vesca,no,y,no,,no,no,,,
Jena,16.08.2023,228,Ranunculus acris,no,no,no,,y,y,35,,
Jena,16.08.2023,228,Tulipa sylvestris,no,no,no,,no,y,100,,
Jena,16.08.2023,228,Glechoma hederocea,no,no,no,,no,no,,,
Jena,16.08.2023,228,Persicaria bistorta,no,no,no,,y,no,,,
Jena,16.08.2023,228,Ranunculus lanuginosus,no,no,no,,no,y,40,,
Jena,16.08.2023,228,Sanguisorba minor,no,no,no,,no,y,25,,
Jena,16.08.2023,228,Silene vulgaris,no,no,no,,no,no,,,
Jena,16.08.2023,228,Silphium integrifolium,no,no,y,60,no,no,,,
Jena,23.08.2023,235,Sanguisorba minor,no,no,no,,no,no,,,
Jena,23.08.2023,235,Hepatica nobilis,no,no,no,,no,no,,,
Jena,23.08.2023,235,Knautia arvensis,no,no,y,5,y,no,,,
Jena,23.08.2023,235,Arnica longifolia,no,no,y,35,no,no,,,
Jena,23.08.2023,235,Centaurea jacea,no,no,no,,y,no,,,
Jena,23.08.2023,235,Centaurea scabiosa,no,no,y,5,no,no,,,
Jena,23.08.2023,235,Helleborus orientalis,no,no,no,,no,y,15,,
Jena,23.08.2023,235,Silene vulgaris,no,no,no,,y,no,,,
Jena,23.08.2023,235,Silphium integrifolium,no,no,y,80,no,no,,,
Jena,23.08.2023,235,Phlomis russeliana,no,no,no,,no,y,5,,
Jena,23.08.2023,235,Acorus calamus,no,no,no,,no,y,5,,
Jena,23.08.2023,235,Calla palustris,no,no,y,10,u,y,15,,
Jena,23.08.2023,235,Comarum palustre,no,no,no,,no,no,,,
Jena,23.08.2023,235,Dactylorhiza majalis,no,no,no,,no,no,,,
Jena,23.08.2023,235,Erica tetralix,no,no,y,5,no,no,,,
Jena,23.08.2023,235,Gratiola officinalis,no,no,y,5,no,no,,,
Jena,23.08.2023,235,Hydrocotyle vulgaris,no,no,no,,no,no,,,
Jena,23.08.2023,235,Menyanthes trifoliata,no,no,no,,no,y,10,,
Jena,23.08.2023,235,Rubus chamaemorus,no,no,no,,no,y,15,,
Jena,23.08.2023,235,Trapa natans,no,no,no,,no,no,,,
Jena,23.08.2023,235,Vaccinium oxycoccos,no,no,no,,y,no,,,
Jena,23.08.2023,235,Adonis vernalis,no,no,no,,no,y,20,,
Jena,23.08.2023,235,Alchemilla xanthochlora,no,no,no,,no,no,,,
Jena,23.08.2023,235,Althaea officinalis,no,no,y,5,y,y,5,,
Jena,23.08.2023,235,Convallaria majalis,no,no,no,,no,y,25,,
Jena,23.08.2023,235,Fragaria vesca,no,no,no,,no,no,,,
Jena,23.08.2023,235,Ranunculus acris,no,no,y,5,no,y,35,,
Jena,23.08.2023,235,Tulipa sylvestris,no,no,no,,no,y,100,,
Jena,23.08.2023,235,Glechoma hederocea,no,no,no,,no,no,,,
Jena,23.08.2023,235,Persicaria bistorta,no,no,y,5,y,no,,,
Jena,23.08.2023,235,Ranunculus lanuginosus,no,no,no,,no,y,40,,
Jena,30.08.2023,242,Arnica longifolia,no,no,y,30,y,no,,,
Jena,30.08.2023,242,Centaurea jacea,no,no,no,,y,no,,,
Jena,30.08.2023,242,Centaurea scabiosa,no,no,y,5,no,no,,,
Jena,30.08.2023,242,Helleborus orientalis,no,y,no,,no,y,15,,
Jena,30.08.2023,242,Hepatica nobilis,no,no,no,,no,y,5,,
Jena,30.08.2023,242,Knautia arvensis,no,no,no,,y,y,10,,
Jena,30.08.2023,242,Phlomis russeliana,no,no,no,,no,y,5,,
Jena,30.08.2023,242,Acorus calamus,no,no,no,,no,y,15,,
Jena,30.08.2023,242,Calla palustris,no,no,no,,y,y,20,,
Jena,30.08.2023,242,Comarum palustre,no,no,no,,no,y,10,,
Jena,30.08.2023,242,Dactylorhiza majalis,no,no,no,,no,no,,,
Jena,30.08.2023,242,Erica tetralix,no,no,no,,y,no,,,
Jena,30.08.2023,242,Gratiola officinalis,no,no,no,,no,y,45,,
Jena,30.08.2023,242,Hydrocotyle vulgaris,no,no,no,,no,y,10,,
Jena,30.08.2023,242,Menyanthes trifoliata,no,no,no,,no,y,10,,
Jena,30.08.2023,242,Rubus chamaemorus,no,no,no,,no,no,,,weg
Jena,30.08.2023,242,Trapa natans,no,no,no,,no,y,10,,
Jena,30.08.2023,242,Vaccinium oxycoccos,no,no,no,,y,no,,,
Jena,30.08.2023,242,Adonis vernalis,no,no,no,,no,y,35,,
Jena,30.08.2023,242,Alchemilla xanthochlora,y,y,no,,no,no,,,
Jena,30.08.2023,242,Althaea officinalis,no,no,no,,y,y,10,,
Jena,30.08.2023,242,Convallaria majalis,no,no,no,,no,y,30,,
Jena,30.08.2023,242,Fragaria vesca,no,no,no,,no,y,10,,
Jena,30.08.2023,242,Ranunculus acris,no,no,y,5,y,y,20,,
Jena,30.08.2023,242,Tulipa sylvestris,no,no,no,,no,y,100,,
Jena,30.08.2023,242,Glechoma hederocea,no,no,no,,no,no,,,
Jena,30.08.2023,242,Persicaria bistorta,no,no,no,,no,y,100,,
Jena,30.08.2023,242,Ranunculus lanuginosus,no,no,no,,no,y,30,,
Jena,30.08.2023,242,Sanguisorba minor,no,y,no,,no,no,,,
Jena,30.08.2023,242,Silene vulgaris,no,no,no,,y,no,,,
Jena,30.08.2023,242,Silphium integrifolium,no,no,y,30,no,y,5,,
Jena,03.01.2023,3,Allium ursinum,no,no,no,,no,no,,,
Jena,03.01.2023,3,Angelica archangelica,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Aquilegia vulgaris,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Arctostaphylos uva-ursi,y,no,no,,no,no,,covered natural,
Jena,03.01.2023,3,Artemisia absinthium,y,y,no,,y,y,90,,
Jena,03.01.2023,3,Betonica officinalis,no,no,no,,y,y,55,,
Jena,03.01.2023,3,Campanula rotundifolia,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Centranthus ruber,y,y,no,,no,y,100,,
Jena,03.01.2023,3,Colchicum autumnale,y,no,no,,no,no,,,
Jena,03.01.2023,3,Conium maculatum,no,no,no,,no,no,,,
Jena,03.01.2023,3,Dictamnus albus,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Epilobium angustifolium,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Eranthis hyemalis,y,no,no,,no,no,,,
Jena,03.01.2023,3,Galium odoratum,y,y,no,,no,y,40,,
Jena,03.01.2023,3,Solidago virgaurea,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Tanacetum vulgare,y,no,no,,no,no,,,
Jena,03.01.2023,3,Thymus praecox,no,no,no,,y,y,20,,
Jena,03.01.2023,3,Thymus pulegioides,no,no,no,,y,y,20,,
Jena,03.01.2023,3,Thymus serpyllum,no,no,no,,y,y,15,,
Jena,03.01.2023,3,Trillium sessile,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Urtica dioica,y,y,no,,no,y,100,,
Jena,03.01.2023,3,Vaccinium x intermedium,no,no,no,,no,y,85,,
Jena,03.01.2023,3,Genista tinctoria,no,no,no,,no,y,90,,
Jena,03.01.2023,3,Gentiana cruciata,u,no,no,,no,y,100,,2gelbe Triebspitzen
Jena,03.01.2023,3,Glycyrrhiza glabra,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Hypericum perforatum,y,no,no,,no,y,100,,
Jena,03.01.2023,3,Lathyrus vernus,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Lotus maritimus,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Oenothera biennis,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Origanum vulgare,no,no,no,,y,y,90,,
Jena,03.01.2023,3,Plantago lanceolata,y,no,no,,no,y,40,,
Jena,03.01.2023,3,Primula veris,y,y,no,,no,y,50,,
Jena,03.01.2023,3,Salvia officinalis,m,y,no,,no,y,85,,
Jena,03.01.2023,3,Sanguisorba officinalis,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Saponaria officinalis,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Vaccinium myrtillus,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Humulus lupulus,no,no,no,,no,y,100,,
Jena,03.01.2023,3,Leonurus cardiaca,no,no,no,,y,y,100,,
Jena,11.01.2023,11,Allium ursinum,no,no,no,,no,no,,,
Jena,11.01.2023,11,Angelica archangelica,y,no,no,,no,y,100,,
Jena,11.01.2023,11,Aquilegia vulgaris,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Arctostaphylos uva-ursi,y,no,no,,no,no,,covered natural,
Jena,11.01.2023,11,Artemisia absinthium,no,y,no,,y,y,90,,
Jena,11.01.2023,11,Betonica officinalis,y,no,no,,no,no,,,
Jena,11.01.2023,11,Campanula rotundifolia,y,no,no,,no,y,100,,
Jena,11.01.2023,11,Centranthus ruber,no,y,no,,no,y,100,,
Jena,11.01.2023,11,Colchicum autumnale,y,no,no,,no,no,,,
Jena,11.01.2023,11,Conium maculatum,no,no,no,,no,no,,,
Jena,11.01.2023,11,Dictamnus albus,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Epilobium angustifolium,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Eranthis hyemalis,y,no,no,,no,no,,,
Jena,11.01.2023,11,Galium odoratum,y,y,no,,no,y,40,,
Jena,11.01.2023,11,Genista tinctoria,no,no,no,,no,y,95,,
Jena,11.01.2023,11,Gentiana cruciata,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Glycyrrhiza glabra,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Hypericum perforatum,y,y,no,,no,y,100,,
Jena,11.01.2023,11,Lathyrus vernus,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Lotus maritimus,y,no,no,,no,y,100,,
Jena,11.01.2023,11,Oenothera biennis,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Origanum vulgare,no,no,no,,y,y,90,,
Jena,11.01.2023,11,Plantago lanceolata,y,no,no,,no,no,,,
Jena,11.01.2023,11,Primula veris,no,y,no,,no,no,,,
Jena,11.01.2023,11,Salvia officinalis,no,y,no,,no,y,85,,
Jena,11.01.2023,11,Sanguisorba officinalis,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Saponaria officinalis,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Solidago virgaurea,y,no,no,,no,no,,,
Jena,11.01.2023,11,Tanacetum vulgare,y,no,no,,no,no,,,
Jena,11.01.2023,11,Thymus praecox,no,no,no,,y,y,20,,
Jena,11.01.2023,11,Thymus pulegioides,no,no,no,,y,y,20,,
Jena,11.01.2023,11,Thymus serpyllum,no,no,no,,y,y,20,,
Jena,11.01.2023,11,Trillium sessile,no,no,no,,no,y,100,,
Jena,11.01.2023,11,Urtica dioica,no,y,no,,no,no,,,
Jena,11.01.2023,11,Vaccinium x intermedium,no,no,no,,no,y,90,,
Jena,11.01.2023,11,Vaccinium myrtillus,y,no,no,,no,y,100,,
Jena,11.01.2023,11,Humulus lupulus,y,no,no,,no,no,,,
Jena,11.01.2023,11,Leonurus cardiaca,no,no,no,,y,y,100,,
Jena,18.01.2023,18,Arctostaphylos uva-ursi,y,no,no,,no,no,,covered natural,
Jena,18.01.2023,18,Artemisia absinthium,no,y,no,,y,no,,,
Jena,18.01.2023,18,Allium ursinum,no,no,no,,no,no,,,
Jena,18.01.2023,18,Angelica archangelica,y,no,no,,no,no,,,
Jena,18.01.2023,18,Aquilegia vulgaris,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Betonica officinalis,y,no,no,,no,no,,,
Jena,18.01.2023,18,Campanula rotundifolia,y,no,no,,no,y,100,,
Jena,18.01.2023,18,Centranthus ruber,no,y,no,,no,no,,,
Jena,18.01.2023,18,Colchicum autumnale,y,no,no,,no,no,,,
Jena,18.01.2023,18,Conium maculatum,no,no,no,,no,no,,,
Jena,18.01.2023,18,Dictamnus albus,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Epilobium angustifolium,no,no,no,,no,y,100,covered natural,
Jena,18.01.2023,18,Eranthis hyemalis,y,y,no,,no,no,,,
Jena,18.01.2023,18,Galium odoratum,y,y,no,,no,no,,,
Jena,18.01.2023,18,Genista tinctoria,no,no,no,,no,y,95,,
Jena,18.01.2023,18,Gentiana cruciata,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Glycyrrhiza glabra,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Hypericum perforatum,no,no,no,,no,no,,,
Jena,18.01.2023,18,Lathyrus vernus,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Lotus maritimus,y,no,no,,no,y,100,,
Jena,18.01.2023,18,Oenothera biennis,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Origanum vulgare,no,no,no,,y,y,90,,
Jena,18.01.2023,18,Plantago lanceolata,y,no,no,,no,no,,,
Jena,18.01.2023,18,Primula veris,no,y,no,,no,no,,,
Jena,18.01.2023,18,Salvia officinalis,no,y,no,,no,y,85,,
Jena,18.01.2023,18,Sanguisorba officinalis,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Saponaria officinalis,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Solidago virgaurea,y,no,no,,no,no,,,
Jena,18.01.2023,18,Tanacetum vulgare,y,y,no,,no,no,,,
Jena,18.01.2023,18,Thymus praecox,no,no,no,,y,y,20,,
Jena,18.01.2023,18,Thymus pulegioides,no,no,no,,y,y,20,,
Jena,18.01.2023,18,Thymus serpyllum,no,no,no,,y,y,20,,
Jena,18.01.2023,18,Trillium sessile,no,no,no,,no,y,100,,
Jena,18.01.2023,18,Urtica dioica,no,y,no,,no,no,,,
Jena,18.01.2023,18,Vaccinium x intermedium,no,no,no,,no,y,90,,
Jena,18.01.2023,18,Vaccinium myrtillus,y,no,no,,no,y,100,,
Jena,18.01.2023,18,Humulus lupulus,y,no,no,,no,no,,,
Jena,18.01.2023,18,Leonurus cardiaca,no,no,no,,y,y,100,,
Jena,01.02.2023,32,Allium ursinum,no,no,no,,no,no,,,
Jena,01.02.2023,32,Angelica archangelica,y,no,no,,no,no,,,
Jena,01.02.2023,32,Aquilegia vulgaris,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Arctostaphylos uva-ursi,y,no,no,,no,no,,,
Jena,01.02.2023,32,Artemisia absinthium,no,y,no,,y,no,,,
Jena,01.02.2023,32,Betonica officinalis,y,no,no,,no,no,,,
Jena,01.02.2023,32,Campanula rotundifolia,y,no,no,,no,no,,,
Jena,01.02.2023,32,Centranthus ruber,no,y,no,,no,no,,,
Jena,01.02.2023,32,Colchicum autumnale,y,no,no,,no,no,,,
Jena,01.02.2023,32,Conium maculatum,no,no,no,,no,no,,,
Jena,01.02.2023,32,Dictamnus albus,y,no,no,,no,no,,,
Jena,01.02.2023,32,Epilobium angustifolium,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Eranthis hyemalis,y,y,y,5,no,no,,,
Jena,01.02.2023,32,Galium odoratum,y,y,no,,no,no,,,
Jena,01.02.2023,32,Genista tinctoria,no,no,no,,no,y,95,,
Jena,01.02.2023,32,Gentiana cruciata,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Glycyrrhiza glabra,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Hypericum perforatum,no,no,no,,no,no,,,
Jena,01.02.2023,32,Lathyrus vernus,y,no,no,,no,no,,,
Jena,01.02.2023,32,Lotus maritimus,y,no,no,,no,y,100,,
Jena,01.02.2023,32,Oenothera biennis,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Origanum vulgare,no,no,no,,y,y,90,,
Jena,01.02.2023,32,Plantago lanceolata,y,no,no,,no,no,,,
Jena,01.02.2023,32,Primula veris,no,y,no,,no,no,,,
Jena,01.02.2023,32,Salvia officinalis,no,y,no,,no,y,85,,
Jena,01.02.2023,32,Sanguisorba officinalis,no,no,no,,no,no,,,
Jena,01.02.2023,32,Saponaria officinalis,no,no,no,,no,y,100,,
Jena,01.02.2023,32,Solidago virgaurea,y,no,no,,no,no,,,
Jena,01.02.2023,32,Tanacetum vulgare,y,y,no,,no,no,,,
Jena,01.02.2023,32,Thymus praecox,no,no,no,,y,y,20,,
Jena,01.02.2023,32,Thymus pulegioides,no,no,no,,y,y,20,,
Jena,01.02.2023,32,Thymus serpyllum,no,no,no,,y,y,20,,
Jena,01.02.2023,32,Trillium sessile,no,no,no,,no,no,,,
Jena,01.02.2023,32,Urtica dioica,no,y,no,,no,no,,,
Jena,01.02.2023,32,Vaccinium x intermedium,no,no,no,,no,y,90,,
Jena,01.02.2023,32,Vaccinium myrtillus,y,no,no,,no,y,100,,
Jena,01.02.2023,32,Humulus lupulus,y,no,no,,no,no,,,
Jena,01.02.2023,32,Leonurus cardiaca,no,no,no,,y,y,100,,
Jena,08.02.2023,39,Allium ursinum,y,no,no,,no,no,,,
Jena,08.02.2023,39,Angelica archangelica,y,y,no,,no,no,,,
Jena,08.02.2023,39,Aquilegia vulgaris,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Arctostaphylos uva-ursi,y,no,no,,no,no,,,
Jena,08.02.2023,39,Artemisia absinthium,no,y,no,,y,no,,,
Jena,08.02.2023,39,Betonica officinalis,y,no,no,,no,no,,,
Jena,08.02.2023,39,Campanula rotundifolia,y,no,no,,no,no,,,
Jena,08.02.2023,39,Centranthus ruber,no,y,no,,no,no,,,
Jena,08.02.2023,39,Trillium sessile,no,no,no,,no,no,,,
Jena,08.02.2023,39,Urtica dioica,no,y,no,,no,no,,,
Jena,08.02.2023,39,Vaccinium x intermedium,no,no,no,,no,y,90,,
Jena,08.02.2023,39,Vaccinium myrtillus,y,no,no,,no,y,100,,
Jena,08.02.2023,39,Humulus lupulus,y,no,no,,no,no,,,
Jena,08.02.2023,39,Leonurus cardiaca,no,no,no,,y,y,100,,
Jena,08.02.2023,39,Colchicum autumnale,y,no,no,,no,no,,,
Jena,08.02.2023,39,Conium maculatum,no,no,no,,no,no,,,
Jena,08.02.2023,39,Dictamnus albus,y,no,no,,no,no,,,
Jena,08.02.2023,39,Epilobium angustifolium,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Eranthis hyemalis,y,y,y,50,no,no,,,
Jena,08.02.2023,39,Galium odoratum,y,y,no,,no,no,,,
Jena,08.02.2023,39,Genista tinctoria,y,no,no,,no,no,,,
Jena,08.02.2023,39,Gentiana cruciata,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Glycyrrhiza glabra,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Hypericum perforatum,y,y,no,,no,no,,,
Jena,08.02.2023,39,Lathyrus vernus,y,no,no,,no,no,,,
Jena,08.02.2023,39,Lotus maritimus,y,no,no,,no,y,100,,
Jena,08.02.2023,39,Oenothera biennis,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Origanum vulgare,no,no,no,,y,y,90,,
Jena,08.02.2023,39,Plantago lanceolata,y,y,no,,no,no,,,
Jena,08.02.2023,39,Primula veris,no,y,no,,no,no,,,
Jena,08.02.2023,39,Salvia officinalis,no,y,no,,no,y,85,,
Jena,08.02.2023,39,Sanguisorba officinalis,no,no,no,,no,no,,,
Jena,08.02.2023,39,Saponaria officinalis,no,no,no,,no,y,100,,
Jena,08.02.2023,39,Solidago virgaurea,y,no,no,,no,no,,,
Jena,08.02.2023,39,Tanacetum vulgare,y,y,no,,no,no,,,
Jena,08.02.2023,39,Thymus praecox,no,no,no,,y,y,20,,
Jena,08.02.2023,39,Thymus pulegioides,no,no,no,,y,y,20,,
Jena,08.02.2023,39,Thymus serpyllum,y,no,no,,no,no,,,
Jena,15.02.2023,46,Campanula rotundifolia,y,no,no,,no,no,,,
Jena,15.02.2023,46,Centranthus ruber,no,y,no,,no,no,,,
Jena,15.02.2023,46,Allium ursinum,y,no,no,,no,no,,,
Jena,15.02.2023,46,Angelica archangelica,y,y,no,,no,no,,,
Jena,15.02.2023,46,Aquilegia vulgaris,y,no,no,,no,no,,,
Jena,15.02.2023,46,Arctostaphylos uva-ursi,y,no,no,,no,no,,,
Jena,15.02.2023,46,Artemisia absinthium,no,y,no,,y,no,,,
Jena,15.02.2023,46,Betonica officinalis,y,no,no,,no,no,,,
Jena,15.02.2023,46,Colchicum autumnale,y,y,no,,no,no,,,
Jena,15.02.2023,46,Conium maculatum,no,no,no,,no,y,45,,
Jena,15.02.2023,46,Dictamnus albus,y,no,no,,no,no,,,
Jena,15.02.2023,46,Epilobium angustifolium,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Eranthis hyemalis,no,y,y,80,no,no,,,
Jena,15.02.2023,46,Galium odoratum,y,y,no,,no,no,,,
Jena,15.02.2023,46,Genista tinctoria,y,no,no,,no,no,,,
Jena,15.02.2023,46,Gentiana cruciata,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Glycyrrhiza glabra,y,no,no,,no,no,,,
Jena,15.02.2023,46,Hypericum perforatum,y,no,no,,no,no,,,
Jena,15.02.2023,46,Lathyrus vernus,y,no,no,,no,no,,,
Jena,15.02.2023,46,Lotus maritimus,y,no,no,,no,y,100,,
Jena,15.02.2023,46,Oenothera biennis,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Origanum vulgare,y,no,no,,no,no,,,
Jena,15.02.2023,46,Leonurus cardiaca,no,no,no,,y,y,100,,
Jena,15.02.2023,46,Plantago lanceolata,y,y,no,,no,no,,,
Jena,15.02.2023,46,Primula veris,no,y,no,,no,no,,,
Jena,15.02.2023,46,Salvia officinalis,no,y,no,,no,y,85,,
Jena,15.02.2023,46,Sanguisorba officinalis,no,no,no,,no,no,,,
Jena,15.02.2023,46,Saponaria officinalis,no,no,no,,no,y,100,,
Jena,15.02.2023,46,Solidago virgaurea,y,no,no,,no,no,,,
Jena,15.02.2023,46,Tanacetum vulgare,y,y,no,,no,no,,,
Jena,15.02.2023,46,Thymus praecox,no,no,no,,y,y,20,,
Jena,15.02.2023,46,Thymus pulegioides,no,no,no,,y,y,20,,
Jena,15.02.2023,46,Thymus serpyllum,y,no,no,,no,no,,,
Jena,15.02.2023,46,Trillium sessile,no,no,no,,no,no,,,
Jena,15.02.2023,46,Urtica dioica,no,y,no,,no,no,,,
Jena,15.02.2023,46,Vaccinium x intermedium,no,no,no,,no,y,90,,
Jena,15.02.2023,46,Vaccinium myrtillus,y,no,no,,no,y,100,,
Jena,15.02.2023,46,Humulus lupulus,y,no,no,,no,no,,,
Jena,22.02.2023,53,Lotus maritimus,y,no,no,,no,y,100,,
Jena,22.02.2023,53,Oenothera biennis,no,no,no,,no,y,100,,
Jena,22.02.2023,53,Origanum vulgare,y,no,no,,no,no,,,
Jena,22.02.2023,53,Plantago lanceolata,y,y,no,,no,no,,,
Jena,22.02.2023,53,Primula veris,no,y,no,,no,no,,,
Jena,22.02.2023,53,Salvia officinalis,no,y,no,,no,no,,,
Jena,22.02.2023,53,Sanguisorba officinalis,y,y,no,,no,no,,,
Jena,22.02.2023,53,Saponaria officinalis,no,no,no,,no,y,100,,
Jena,22.02.2023,53,Solidago virgaurea,y,no,no,,no,no,,,
Jena,22.02.2023,53,Tanacetum vulgare,y,y,no,,no,no,,,
Jena,22.02.2023,53,Thymus praecox,no,no,no,,y,y,20,,
Jena,22.02.2023,53,Thymus pulegioides,no,no,no,,y,y,20,,
Jena,22.02.2023,53,Thymus serpyllum,y,y,no,,no,no,,,
Jena,22.02.2023,53,Trillium sessile,no,no,no,,no,no,,,
Jena,22.02.2023,53,Urtica dioica,no,y,no,,no,no,,,
Jena,22.02.2023,53,Vaccinium x intermedium,y,y,no,,no,y,90,,
Jena,22.02.2023,53,Vaccinium myrtillus,y,no,no,,no,y,100,,
Jena,22.02.2023,53,Humulus lupulus,y,no,no,,no,no,,,
Jena,22.02.2023,53,Leonurus cardiaca,no,no,no,,no,no,,,
Jena,22.02.2023,53,Allium ursinum,y,y,no,,no,no,,,
Jena,22.02.2023,53,Angelica archangelica,y,y,no,,no,no,,,
Jena,22.02.2023,53,Aquilegia vulgaris,y,no,no,,no,no,,,
Jena,22.02.2023,53,Arctostaphylos uva-ursi,y,y,no,,no,no,,,
Jena,22.02.2023,53,Artemisia absinthium,no,y,no,,y,no,,,
Jena,22.02.2023,53,Betonica officinalis,y,no,no,,no,no,,,
Jena,22.02.2023,53,Campanula rotundifolia,y,no,no,,no,no,,,
Jena,22.02.2023,53,Centranthus ruber,no,y,no,,no,no,,,
Jena,22.02.2023,53,Colchicum autumnale,y,y,no,,no,no,,,
Jena,22.02.2023,53,Conium maculatum,no,no,no,,no,y,45,,
Jena,22.02.2023,53,Lathyrus vernus,y,no,no,,no,no,,,
Jena,22.02.2023,53,Dictamnus albus,no,no,no,,no,no,,,
Jena,22.02.2023,53,Epilobium angustifolium,no,no,no,,no,y,100,,
Jena,22.02.2023,53,Eranthis hyemalis,no,no,y,100,no,no,,,
Jena,22.02.2023,53,Galium odoratum,y,y,no,,no,no,,,
Jena,22.02.2023,53,Genista tinctoria,y,y,no,,no,no,,,
Jena,22.02.2023,53,Gentiana cruciata,no,no,no,,no,y,100,,
Jena,22.02.2023,53,Glycyrrhiza glabra,y,no,no,,no,no,,,
Jena,22.02.2023,53,Hypericum perforatum,y,no,no,,no,no,,,
Jena,01.03.2023,60,Allium ursinum,no,y,no,,no,no,,,
Jena,01.03.2023,60,Angelica archangelica,no,y,no,,no,no,,,
Jena,01.03.2023,60,Aquilegia vulgaris,y,no,no,,no,no,,,
Jena,01.03.2023,60,Arctostaphylos uva-ursi,no,y,no,,no,no,,,
Jena,01.03.2023,60,Artemisia absinthium,no,y,no,,no,no,,,
Jena,01.03.2023,60,Betonica officinalis,y,no,no,,no,no,,,
Jena,01.03.2023,60,Campanula rotundifolia,y,no,no,,no,no,,,
Jena,01.03.2023,60,Centranthus ruber,no,y,no,,no,no,,,
Jena,01.03.2023,60,Colchicum autumnale,y,y,no,,no,no,,,
Jena,01.03.2023,60,Conium maculatum,no,no,no,,no,y,45,,
Jena,01.03.2023,60,Dictamnus albus,no,no,no,,no,no,,,
