Garden,Date,Doy,Species,Initial vegetative growth,Young leaves unfolding,Flowers opening,Flowering intensity,Ripe fruits,Senescence,Senescence intensity,Maintenance,Remarks
Leipzig,17.05.2023,137,Salvia amplexicaule,y,y,no,,no,no,,,
Leipzig,17.05.2023,137,Tanacetum vulgare,y,y,no,,no,no,,,
Leipzig,17.05.2023,137,Tussilago farfara,y,y,no,,no,no,,,
Leipzig,17.05.2023,137,Arnica  longifolia,no,y,no,,no,no,,,
Leipzig,17.05.2023,137,Campanula rotundifolia,no,no,no,,no,no,,,
Leipzig,17.05.2023,137,Menyanthes trifolata,no,no,no,,no,no,,,
Leipzig,17.05.2023,137,Vinca minor,no,no,y,40,no,no,,,
Leipzig,17.05.2023,137,Vincetoxicum hinrundinaria,no,no,y,20,no,no,,,
Leipzig,17.05.2023,137,Galium mollugo,no,y,no,,no,no,,,
Leipzig,17.05.2023,137,Plantago lanceolata,no,no,y,20,no,no,,,
Leipzig,17.05.2023,137,Scopolia carniolia,y,y,y,10,no,no,,,
Leipzig,17.05.2023,137,Hydrocotyle vulgaris,y,y,no,,no,no,,,
Leipzig,17.05.2023,137,Trapa natans,no,y,no,,no,no,,,
Leipzig,17.05.2023,137,Alchemilla vulgaris,y,y,y,5,no,no,,,
Leipzig,17.05.2023,137,Fragaria vesca,no,no,y,10,no,no,,,
Leipzig,17.05.2023,137,Myriophyllum aquaticum,y,y,no,,no,no,,,
Leipzig,17.05.2023,137,Saxifraga paniculata,y,y,y,5,no,no,,,
Leipzig,17.05.2023,137,Iberis sempervirens,y,y,y,100,no,no,,,
Leipzig,17.05.2023,137,Gaultheria shallon,y,no,y,5,no,no,,,
Leipzig,17.05.2023,137,Cyclamen hederifolium,no,no,no,,no,y,5,,
Leipzig,17.05.2023,137,Acorus calamus,y,y,y,60,no,no,,,
Leipzig,17.05.2023,137,Linum usitatissimum,no,no,no,,no,no,,,
Leipzig,17.05.2023,137,Dianthus superbus,y,y,no,,no,no,,,
Leipzig,17.05.2023,137,Iris pseudacorus,no,no,no,,no,no,,,
Leipzig,17.05.2023,137,Gunnera manicata,y,y,y,80,no,no,,,
Leipzig,17.05.2023,137,Eupatorium cannabinum,y,y,no,,no,no,,,
Leipzig,17.05.2023,137,Calla palustris,y,y,no,,no,no,,,
Leipzig,17.05.2023,137,Silene coronaria,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Bergenia purpurascens,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Roscoea auriculata,no,no,no,,no,no,,,
Leipzig,24.05.2023,144,Primula denticulata,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Globularia cordifolia,y,y,y,80,no,no,,,
Leipzig,24.05.2023,144,Gentiana lutea,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Hypericum olympicum,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Gaultheria shallon,y,y,y,10,no,no,,,
Leipzig,24.05.2023,144,Geum rivale,no,no,no,,no,no,,removed,
Leipzig,24.05.2023,144,Genista tinctoria,no,no,no,,no,no,,removed,
Leipzig,24.05.2023,144,Iris pseudacorus,no,no,no,,no,no,,removed,
Leipzig,24.05.2023,144,Gunnera manicata,y,y,y,85,no,no,,,
Leipzig,24.05.2023,144,Eupatorium cannabinum,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Calla palustris,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Silene coronaria,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Silene nutans,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Anemone pulsatilla,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Phedimus stoloniferus,no,no,no,,no,no,,removed,
Leipzig,24.05.2023,144,Clematis stans,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Galanthus nivalis,no,no,no,,no,y,100,,
Leipzig,24.05.2023,144,Aegopodium podagraria,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Leucojum vernum,no,no,no,,no,y,100,,
Leipzig,24.05.2023,144,Lathyrus vernus,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Allium ursinum,y,y,y,5,no,no,,,
Leipzig,24.05.2023,144,Anemone nemorosa,y,y,no,,no,y,100,,
Leipzig,24.05.2023,144,Anemone sylvestris,y,y,y,40,no,no,,,
Leipzig,24.05.2023,144,Geranium sanguineum,y,y,y,25,no,no,,,
Leipzig,24.05.2023,144,Asarum europaeum,y,y,y,30,no,no,,,
Leipzig,24.05.2023,144,Arum maculatum,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Hibiscus palustris,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Trillium sessile,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Asarum canadense,y,y,y,100,no,no,,,
Leipzig,24.05.2023,144,Lysichiton americanus,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Filipendula vulgaris,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Anemone hupehensis,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Thalictrum minus,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Silene pusilla,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Psephellus dealbata,y,y,y,10,no,no,,,
Leipzig,24.05.2023,144,Prunella grandiflora,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Leonurus cardiaca,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Silene vulgaris,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Saponaria officinalis,no,no,no,,no,no,,removed,
Leipzig,24.05.2023,144,Salvia officinalis,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Crocus vernus,no,no,no,,no,y,100,,
Leipzig,24.05.2023,144,Lavandula angustifolia,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Paeonia officinalis,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Paeonia peregrina,y,y,y,5,no,no,,,
Leipzig,24.05.2023,144,Eryngium campestre,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Scabiosa ochroleuca,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Bunias orientalis,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Helianthemum nummularium,y,y,y,80,no,no,,,
Leipzig,24.05.2023,144,Salvia amplexicaule,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Tanacetum vulgare,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Tussilago farfara,y,y,no,,no,y,5,,
Leipzig,24.05.2023,144,Arnica  longifolia,y,y,y,5,no,no,,,
Leipzig,24.05.2023,144,Campanula rotundifolia,no,no,no,,no,no,,,
Leipzig,24.05.2023,144,Menyanthes trifolata,y,y,y,5,no,no,,,
Leipzig,24.05.2023,144,Vinca minor,y,y,y,5,no,no,,,
Leipzig,24.05.2023,144,Vincetoxicum hinrundinaria,y,y,y,30,no,no,,,
Leipzig,24.05.2023,144,Galium mollugo,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Plantago lanceolata,y,y,y,80,no,no,,,
Leipzig,24.05.2023,144,Scopolia carniolia,no,no,no,,no,y,15,,
Leipzig,24.05.2023,144,Hydrocotyle vulgaris,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Trapa natans,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Alchemilla vulgaris,y,y,y,20,no,no,,,
Leipzig,24.05.2023,144,Fragaria vesca,y,y,y,50,no,no,,,
Leipzig,24.05.2023,144,Myriophyllum aquaticum,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Saxifraga paniculata,y,y,y,10,no,no,,,
Leipzig,24.05.2023,144,Dryas octopetala,y,y,no,,y,no,,,
Leipzig,24.05.2023,144,Cyclamen coum,no,no,no,,no,y,100,,
Leipzig,24.05.2023,144,Humulus  lupulus,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Lupinus polyphyllus,y,y,y,5,no,no,,,
Leipzig,24.05.2023,144,Urtica dioca,y,y,y,30,no,no,,,
Leipzig,24.05.2023,144,Iberis sempervirens,y,y,y,40,no,no,,,
Leipzig,24.05.2023,144,Cyclamen hederifolium,no,no,no,,no,y,100,,
Leipzig,24.05.2023,144,Acorus calamus,y,y,y,100,no,no,,,
Leipzig,24.05.2023,144,Linum usitatissimum,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Dianthus superbus,y,y,y,40,no,no,,,
Leipzig,24.05.2023,144,Anthericum ramosum,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Convallaria majalis,y,y,y,100,no,no,,,
Leipzig,24.05.2023,144,Colchicum autumnale,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Veratrum nigrum,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Aquilegia chrysantha,y,y,y,95,no,no,,,
Leipzig,24.05.2023,144,Caltha palustris,y,y,y,45,no,no,,,
Leipzig,24.05.2023,144,Eranthis hyemalis,no,no,no,,no,y,100,,
Leipzig,24.05.2023,144,Helleborus niger,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Helleborus viridis,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Anemone transsylvanica,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Podophyllum peltatum,y,y,y,100,no,no,,,
Leipzig,24.05.2023,144,Trollius europaeus,y,y,y,10,no,no,,,
Leipzig,24.05.2023,144,Adonis amurensis,y,y,no,,no,y,100,,
Leipzig,24.05.2023,144,Gentiana thibetica,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Penstemon grandiflorus,y,y,no,,no,no,,,
Leipzig,24.05.2023,144,Dictamnus albus,y,y,y,20,no,no,,,
Leipzig,24.05.2023,144,Hemerocallis dumotieri,y,y,y,5,no,no,,,
Leipzig,24.05.2023,144,Vaccinium myrtillus,no,no,no,,no,no,,removed,
Leipzig,24.05.2023,144,Vaccinium oxycoccos,no,no,no,,no,no,,removed,
Leipzig,24.05.2023,144,Polygonatum verticillatum,y,y,y,5,no,no,,,
Leipzig,31.05.2023,151,Hydrocotyle vulgaris,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Trapa natans,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Alchemilla vulgaris,y,y,y,30,no,no,,,
Leipzig,31.05.2023,151,Fragaria vesca,y,y,y,80,no,no,,,
Leipzig,31.05.2023,151,Helleborus viridis,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Bergenia purpurascens,y,y,no,,y,no,,,
Leipzig,31.05.2023,151,Roscoea auriculata,no,no,no,,no,no,,,
Leipzig,31.05.2023,151,Primula denticulata,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Globularia cordifolia,no,no,y,40,no,no,,,
Leipzig,31.05.2023,151,Gentiana lutea,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Hypericum olympicum,y,y,y,5,no,no,,,
Leipzig,31.05.2023,151,Anemone pulsatilla,y,y,no,,y,no,,,
Leipzig,31.05.2023,151,Phedimus stoloniferus,y,y,no,,no,no,,removed,
Leipzig,31.05.2023,151,Clematis stans,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Galanthus nivalis,no,no,no,,no,y,100,,
Leipzig,31.05.2023,151,Aegopodium podagraria,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Leucojum vernum,no,no,no,,no,y,100,,
Leipzig,31.05.2023,151,Lathyrus vernus,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Allium ursinum,no,no,no,,no,y,5,,
Leipzig,31.05.2023,151,Anemone nemorosa,no,no,no,,no,y,100,,
Leipzig,31.05.2023,151,Anemone sylvestris,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Geranium sanguineum,y,y,y,100,no,no,,,
Leipzig,31.05.2023,151,Asarum europaeum,y,y,y,100,no,no,,,
Leipzig,31.05.2023,151,Arum maculatum,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Hibiscus palustris,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Trillium sessile,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Asarum canadense,y,y,y,60,no,no,,,
Leipzig,31.05.2023,151,Lysichiton americanus,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Filipendula vulgaris,y,y,y,65,no,no,,,
Leipzig,31.05.2023,151,Anemone hupehensis,no,no,no,,no,no,,,
Leipzig,31.05.2023,151,Thalictrum minus,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Silene pusilla,no,no,no,,no,no,,removed,
Leipzig,31.05.2023,151,Psephellus dealbata,y,y,y,60,no,no,,,
Leipzig,31.05.2023,151,Prunella grandiflora,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Leonurus cardiaca,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Silene vulgaris,y,y,y,30,no,no,,,
Leipzig,31.05.2023,151,Saponaria officinalis,no,no,no,,no,no,,removed,
Leipzig,31.05.2023,151,Salvia officinalis,y,y,y,90,no,no,,,
Leipzig,31.05.2023,151,Crocus vernus,no,no,no,,no,y,100,,
Leipzig,31.05.2023,151,Lavandula angustifolia,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Paeonia officinalis,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Paeonia peregrina,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Eryngium campestre,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Scabiosa ochroleuca,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Bunias orientalis,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Helianthemum nummularium,y,y,y,100,no,no,,,
Leipzig,31.05.2023,151,Salvia amplexicaule,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Tanacetum vulgare,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Tussilago farfara,no,no,no,,no,y,10,,
Leipzig,31.05.2023,151,Arnica  longifolia,y,y,y,20,no,no,,,
Leipzig,31.05.2023,151,Campanula rotundifolia,no,no,no,,no,no,,removed,
Leipzig,31.05.2023,151,Menyanthes trifolata,y,y,no,,y,no,,,
Leipzig,31.05.2023,151,Vinca minor,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Vincetoxicum hinrundinaria,y,y,y,95,no,no,,,
Leipzig,31.05.2023,151,Galium mollugo,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Plantago lanceolata,y,y,y,100,no,no,,,
Leipzig,31.05.2023,151,Scopolia carniolia,no,no,no,,no,y,30,,
Leipzig,31.05.2023,151,Myriophyllum aquaticum,no,no,no,,no,no,,,
Leipzig,31.05.2023,151,Saxifraga paniculata,y,y,y,30,no,no,,,
Leipzig,31.05.2023,151,Dryas octopetala,y,y,no,,y,no,,,
Leipzig,31.05.2023,151,Cyclamen coum,no,no,no,,no,y,100,,
Leipzig,31.05.2023,151,Humulus  lupulus,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Lupinus polyphyllus,y,y,y,80,no,no,,,
Leipzig,31.05.2023,151,Urtica dioca,y,y,y,80,no,no,,,
Leipzig,31.05.2023,151,Iberis sempervirens,y,y,y,20,y,no,,,
Leipzig,31.05.2023,151,Gaultheria shallon,y,y,y,80,no,no,,,
Leipzig,31.05.2023,151,Cyclamen hederifolium,no,no,no,,no,y,100,,
Leipzig,31.05.2023,151,Acorus calamus,y,y,y,40,no,no,,,
Leipzig,31.05.2023,151,Linum usitatissimum,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Dianthus superbus,y,y,y,100,no,no,,,
Leipzig,31.05.2023,151,Anthericum ramosum,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Convallaria majalis,y,y,y,5,no,no,,,
Leipzig,31.05.2023,151,Colchicum autumnale,no,no,no,,no,y,10,,
Leipzig,31.05.2023,151,Veratrum nigrum,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Aquilegia chrysantha,y,y,y,100,no,no,,,
Leipzig,31.05.2023,151,Caltha palustris,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Eranthis hyemalis,no,no,no,,no,y,100,,
Leipzig,31.05.2023,151,Helleborus niger,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Anemone transsylvanica,no,no,no,,no,no,,,
Leipzig,31.05.2023,151,Podophyllum peltatum,y,y,y,10,no,no,,,
Leipzig,31.05.2023,151,Trollius europaeus,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Adonis amurensis,no,no,no,,no,y,100,,
Leipzig,31.05.2023,151,Silene nutans,y,y,y,70,no,no,,,
Leipzig,31.05.2023,151,Gentiana thibetica,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Penstemon grandiflorus,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Dictamnus albus,y,y,y,90,no,no,,,
Leipzig,31.05.2023,151,Hemerocallis dumotieri,y,y,y,20,no,no,,,
Leipzig,31.05.2023,151,Vaccinium myrtillus,no,no,no,,no,no,,removed,
Leipzig,31.05.2023,151,Vaccinium oxycoccos,no,no,no,,no,no,,removed,
Leipzig,31.05.2023,151,Polygonatum verticillatum,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Geum rivale,no,no,no,,no,no,,removed,
Leipzig,31.05.2023,151,Genista tinctoria,no,no,no,,no,no,,removed,
Leipzig,31.05.2023,151,Iris pseudacorus,no,no,no,,no,no,,removed,
Leipzig,31.05.2023,151,Gunnera manicata,no,no,y,100,no,no,,,
Leipzig,31.05.2023,151,Eupatorium cannabinum,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Calla palustris,y,y,no,,no,no,,,
Leipzig,31.05.2023,151,Silene coronaria,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Bergenia purpurascens,y,y,no,,y,no,,,
Leipzig,07.06.2023,158,Roscoea auriculata,no,no,no,,no,no,,,
Leipzig,07.06.2023,158,Primula denticulata,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Globularia cordifolia,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Gentiana lutea,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Hypericum olympicum,y,y,y,30,no,no,,,
Leipzig,07.06.2023,158,Anemone pulsatilla,y,y,no,,y,no,,,
Leipzig,07.06.2023,158,Phedimus stoloniferus,no,no,no,,no,no,,removed,
Leipzig,07.06.2023,158,Clematis stans,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Galanthus nivalis,no,no,no,,no,no,,,
Leipzig,07.06.2023,158,Aegopodium podagraria,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Leucojum vernum,no,no,no,,no,no,,,
Leipzig,07.06.2023,158,Lathyrus vernus,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Allium ursinum,no,no,no,,no,y,20,,
Leipzig,07.06.2023,158,Anemone nemorosa,no,no,no,,no,no,,,
Leipzig,07.06.2023,158,Anemone sylvestris,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Geranium sanguineum,y,y,y,90,no,no,,,
Leipzig,07.06.2023,158,Asarum europaeum,y,y,y,5,no,no,,,
Leipzig,07.06.2023,158,Arum maculatum,no,no,no,,no,no,,,
Leipzig,07.06.2023,158,Hibiscus palustris,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Trillium sessile,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Asarum canadense,y,y,y,10,no,no,,,
Leipzig,07.06.2023,158,Lysichiton americanus,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Filipendula vulgaris,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Anemone hupehensis,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Thalictrum minus,y,y,y,15,no,no,,,
Leipzig,07.06.2023,158,Silene pusilla,no,no,no,,no,no,,removed,
Leipzig,07.06.2023,158,Psephellus dealbata,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Prunella grandiflora,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Leonurus cardiaca,y,y,y,5,no,no,,,
Leipzig,07.06.2023,158,Silene vulgaris,y,y,y,90,no,no,,,
Leipzig,07.06.2023,158,Saponaria officinalis,no,no,no,,no,no,,removed,
Leipzig,07.06.2023,158,Salvia officinalis,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Crocus vernus,no,no,no,,no,no,,,
Leipzig,07.06.2023,158,Lavandula angustifolia,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Paeonia officinalis,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Paeonia peregrina,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Eryngium campestre,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Scabiosa ochroleuca,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Bunias orientalis,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Helianthemum nummularium,y,y,y,90,no,no,,,
Leipzig,07.06.2023,158,Salvia amplexicaule,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Tanacetum vulgare,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Tussilago farfara,no,no,no,,no,y,20,,
Leipzig,07.06.2023,158,Arnica  longifolia,y,y,y,80,no,no,,,
Leipzig,07.06.2023,158,Campanula rotundifolia,no,no,no,,no,no,,removed,
Leipzig,07.06.2023,158,Menyanthes trifolata,y,y,no,,y,no,,,
Leipzig,07.06.2023,158,Vinca minor,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Vincetoxicum hinrundinaria,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Galium mollugo,y,y,y,10,no,no,,,
Leipzig,07.06.2023,158,Plantago lanceolata,y,y,y,20,no,no,,,
Leipzig,07.06.2023,158,Scopolia carniolia,y,y,no,,no,y,40,,
Leipzig,07.06.2023,158,Hydrocotyle vulgaris,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Trapa natans,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Alchemilla vulgaris,y,y,y,90,no,no,,,
Leipzig,07.06.2023,158,Fragaria vesca,y,y,y,100,y,no,,,
Leipzig,07.06.2023,158,Myriophyllum aquaticum,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Saxifraga paniculata,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Dryas octopetala,y,y,no,,y,no,,,
Leipzig,07.06.2023,158,Cyclamen coum,no,no,no,,no,no,,,
Leipzig,07.06.2023,158,Humulus  lupulus,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Lupinus polyphyllus,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Urtica dioca,y,y,y,100,y,no,,,
Leipzig,07.06.2023,158,Iberis sempervirens,y,y,no,,y,no,,,
Leipzig,07.06.2023,158,Gaultheria shallon,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Cyclamen hederifolium,no,no,no,,no,no,,,
Leipzig,07.06.2023,158,Acorus calamus,y,y,y,20,no,no,,,
Leipzig,07.06.2023,158,Linum usitatissimum,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Dianthus superbus,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Anthericum ramosum,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Convallaria majalis,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Colchicum autumnale,no,no,no,,no,y,30,,
Leipzig,07.06.2023,158,Veratrum nigrum,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Aquilegia chrysantha,y,y,y,30,y,no,,,
Leipzig,07.06.2023,158,Caltha palustris,y,y,no,,y,no,,,
Leipzig,07.06.2023,158,Eranthis hyemalis,no,no,no,,no,no,,,
Leipzig,07.06.2023,158,Helleborus niger,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Helleborus viridis,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Anemone transsylvanica,no,no,no,,no,no,,removed,
Leipzig,07.06.2023,158,Podophyllum peltatum,y,y,no,,no,y,10,,
Leipzig,07.06.2023,158,Trollius europaeus,y,y,y,20,no,no,,,
Leipzig,07.06.2023,158,Adonis amurensis,no,no,no,,no,no,,,
Leipzig,07.06.2023,158,Silene nutans,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Gentiana thibetica,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Penstemon grandiflorus,y,y,y,20,no,no,,,
Leipzig,07.06.2023,158,Dictamnus albus,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Hemerocallis dumotieri,y,y,y,100,no,no,,,
Leipzig,07.06.2023,158,Vaccinium myrtillus,no,no,no,,no,no,,removed,
Leipzig,07.06.2023,158,Vaccinium oxycoccos,no,no,no,,no,no,,removed,
Leipzig,07.06.2023,158,Polygonatum verticillatum,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Geum rivale,no,no,no,,no,no,,removed,
Leipzig,07.06.2023,158,Genista tinctoria,no,no,no,,no,no,,removed,
Leipzig,07.06.2023,158,Iris pseudacorus,no,no,no,,no,no,,removed,
Leipzig,07.06.2023,158,Gunnera manicata,y,y,y,30,no,no,,,
Leipzig,07.06.2023,158,Eupatorium cannabinum,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Calla palustris,y,y,no,,no,no,,,
Leipzig,07.06.2023,158,Silene coronaria,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Gunnera manicata,y,y,y,20,no,no,,,
Leipzig,14.06.2023,165,Eupatorium cannabinum,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Calla palustris,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Silene coronaria,y,y,y,20,no,no,,,
Leipzig,14.06.2023,165,Bergenia purpurascens,y,y,no,,y,no,,,
Leipzig,14.06.2023,165,Roscoea auriculata,no,no,no,,no,no,,,
Leipzig,14.06.2023,165,Primula denticulata,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Globularia cordifolia,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Gentiana lutea,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Hypericum olympicum,y,y,y,100,no,no,,,
Leipzig,14.06.2023,165,Anemone pulsatilla,y,y,no,,y,no,,,
Leipzig,14.06.2023,165,Phedimus stoloniferus,no,no,no,,no,no,,removed,
Leipzig,14.06.2023,165,Clematis stans,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Galanthus nivalis,no,no,no,,no,no,,,
Leipzig,14.06.2023,165,Aegopodium podagraria,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Leucojum vernum,no,no,no,,no,no,,,
Leipzig,14.06.2023,165,Lathyrus vernus,y,y,no,,y,no,,,
Leipzig,14.06.2023,165,Allium ursinum,no,no,no,,y,y,80,,
Leipzig,14.06.2023,165,Anemone nemorosa,no,no,no,,no,no,,,
Leipzig,14.06.2023,165,Anemone sylvestris,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Geranium sanguineum,y,y,y,50,no,no,,,
Leipzig,14.06.2023,165,Asarum europaeum,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Arum maculatum,no,no,no,,no,no,,,
Leipzig,14.06.2023,165,Hibiscus palustris,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Trillium sessile,no,no,no,,no,y,40,,
Leipzig,14.06.2023,165,Asarum canadense,y,y,no,,y,no,,,
Leipzig,14.06.2023,165,Lysichiton americanus,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Filipendula vulgaris,y,y,y,80,no,no,,,
Leipzig,14.06.2023,165,Anemone hupehensis,y,y,no,,no,no,,,
Leipzig,14.06.2023,165,Thalictrum minus,y,y,y,100,no,no,,,
Leipzig,14.06.2023,165,Silene pusilla,no,no,no,,no,no,,removed,
Leipzig,14.06.2023,165,Psephellus dealbata,y,y,y,30,no,no,,,
Leipzig,14.06.2023,165,Prunella grandiflora,y,y,y,10,no,no,,,
